source,target
212510,212590
212510,354200
212510,562123
212510,212499
212510,238847
212510,364731
212510,212720
212510,400270
212510,419557
212510,216368
212590,10213
212590,23606
212590,59558
212590,90363
212590,107465
212590,114179
212590,129758
212590,133695
212590,153087
212590,165906
212590,183139
212590,192175
212590,212510
212590,135682
212590,101625
212590,364688
212590,230496
212590,339635
212590,416629
212590,399663
212590,439169
212590,452855
212590,132679
212590,153229
212590,261076
212590,452929
212590,743440
212590,672753
212590,301374
212590,452792
212590,539687
212590,364074
212590,672885
212590,212674
212590,638058
212590,278774
212590,183165
212590,418675
212590,212673
212590,252880
212590,448955
212590,212720
212590,642692
212590,354356
212590,444581
212590,122019
212590,312224
212590,354200
212598,122554
212598,153630
212598,196257
212598,212960
212598,430084
212598,704266
212598,192418
212598,216236
212598,131952
212598,278734
212598,72129
212598,278773
212598,257523
212598,364813
212598,327851
212672,10213
212672,213195
212673,10213
212673,90363
212673,96098
212673,96252
212673,114378
212673,117445
212673,153084
212673,174487
212673,183139
212673,206830
212673,212590
212673,278663
212673,278735
212673,278591
212673,278666
212673,278768
212673,278776
212673,296859
212673,314135
212673,317944
212673,328334
212673,337023
212673,400270
212673,474988
212673,498834
212673,641191
212674,10213
212674,33622
212674,114378
212674,124529
212674,129758
212674,132621
212674,148802
212674,153123
212674,153231
212674,153087
212674,180766
212674,189687
212674,192175
212674,212499
212674,212590
212674,212720
212674,274470
212674,278591
212674,316638
212674,317944
212674,329645
212674,334380
212674,355568
212674,397184
212674,400270
212674,409029
212674,416629
212674,416711
212674,417102
212674,417863
212674,418369
212674,444577
212674,444581
212674,452792
212674,452929
212674,496178
212674,539687
212674,539748
212674,638058
212674,661800
212674,743439
212674,765231
212674,964289
212674,999682
212675,10213
212675,79036
212675,80173
212675,89864
212675,146649
212675,153636
212675,212325
212675,212722
212675,147597
212675,212774
212675,409303
212675,444579
212675,212816
212675,898915
212675,444578
212675,245074
212675,444501
212675,156693
212675,418257
212675,278803
212675,775675
212675,421966
212675,314904
212675,444582
212675,320723
212675,334462
212675,172793
212675,472352
212675,722850
212675,332610
212675,766060
212675,418374
212675,185037
212675,328237
212675,605390
212675,543906
212675,314169
212675,350455
212675,474985
212675,285720
212675,116501
212675,560502
212675,572864
212675,212817
212675,409382
212675,417102
212675,416713
212675,335042
212720,10213
212720,45174
212720,59558
212720,75474
212720,90363
212720,114378
212720,135136
212720,146782
212720,153087
212720,163885
212720,164954
212720,165906
212720,174487
212720,183139
212720,183830
212720,192175
212720,212510
212720,212590
212720,212499
212720,212674
212720,212502
212720,212899
212720,212994
212720,228098
212720,238847
212720,251474
212720,278735
212720,278768
212720,278697
212720,278774
212720,328175
212720,328374
212720,334382
212720,334380
212720,354201
212720,355568
212720,390634
212720,397184
212720,400270
212720,416629
212720,416711
212720,452791
212720,474985
212720,544552
212720,559103
212720,605649
212720,622412
212720,663172
212720,672753
212720,765231
212720,775184
212720,918204
212720,966941
212722,10213
212722,21201
212722,42787
212722,42973
212722,50877
212722,77665
212722,80173
212722,99648
212722,104918
212722,137935
212722,146649
212722,153129
212722,168811
212722,188018
212722,189687
212722,194506
212722,199381
212722,205064
212722,206714
212722,212500
212722,212675
212722,212774
212722,216421
212722,239443
212722,278666
212722,301376
212722,309653
212722,328237
212722,328329
212722,334463
212722,334511
212722,335040
212722,400270
212722,413640
212722,415738
212722,416628
212722,416713
212722,417863
212722,418373
212722,418258
212722,419558
212722,428568
212722,480431
212722,480436
212722,494755
212722,531768
212722,539526
212722,539822
212722,539790
212722,539821
212722,540486
212722,557079
212722,561109
212722,589315
212722,604773
212722,640456
212722,703121
212722,817447
212722,906712
212724,10213
212724,46406
212724,114179
212724,188018
212724,198238
212724,212889
212724,568623
212724,560392
212724,334461
212724,324899
212724,960644
212724,309921
212724,334488
212724,6920
212724,418374
212724,316335
212724,328238
212724,661579
212724,212895
212724,411001
212724,82138
212724,116501
212724,302047
212724,384753
212724,192418
212724,99949
212724,278773
212725,10213
212725,46406
212725,56687
212725,79792
212725,98653
212725,106236
212725,155255
212725,156367
212725,158005
212725,194903
212725,196257
212725,197844
212725,205294
212725,210834
212725,212502
212725,232116
212725,245074
212725,246194
212725,252622
212725,255211
212725,328234
212725,332667
212725,334222
212725,334482
212725,334466
212725,389938
212725,399663
212725,430127
212725,472404
212725,472739
212725,560392
212725,595331
212725,786586
212725,828762
212725,850187
212725,871777
212725,906221
212725,1069221
212725,1521870
212726,10213
212726,28921
212726,45174
212726,56687
212726,64139
212726,90363
212726,96252
212726,112362
212726,115329
212726,122554
212726,144606
212726,155255
212726,168809
212726,183139
212726,212598
212726,212500
212726,212993
212726,216236
212726,216421
212726,278693
212726,278774
212726,292555
212726,301390
212726,301514
212726,305749
212726,309653
212726,312224
212726,327682
212726,328326
212726,328334
212726,332667
212726,332610
212726,334511
212726,337023
212726,354356
212726,355707
212726,373130
212726,410293
212726,410796
212726,410932
212726,411252
212726,418258
212726,419585
212726,478512
212726,560502
212726,672753
212726,900800
212726,900843
212726,1125245
212727,10213
212727,23606
212727,28921
212727,46406
212727,66296
212727,114140
212727,135136
212727,168811
212727,175065
212727,197052
212727,197341
212727,209724
212727,212674
212727,212675
212727,212816
212727,213116
212727,252622
212727,278663
212727,278729
212727,278769
212727,301199
212727,313441
212727,328237
212727,334379
212727,334466
212727,335040
212727,364649
212727,384753
212727,416621
212727,416713
212727,420501
212727,452807
212727,474842
212727,560316
212727,560502
212727,619952
212727,663172
212727,871777
212727,932905
212728,10213
212728,35386
212728,155255
212728,63957
212728,533111
212728,812658
212728,792897
212728,328332
212728,861389
212728,861144
212728,985992
212728,774336
212728,1037423
212728,261076
212728,406731
212728,212816
212728,1116545
212728,739224
212728,871777
212728,908583
212728,114283
212728,817285
212728,472736
212744,56433
212744,56687
212744,72071
212744,84697
212744,93104
212744,96252
212744,114516
212744,114522
212744,153129
212744,169473
212744,189687
212744,334464
212744,99949
212744,84291
212744,360816
212744,418258
212744,129629
212744,410796
212744,93584
212744,646682
212744,562123
212744,168886
212744,241266
212744,640421
212744,212995
212744,278772
212744,114181
212744,328289
212744,278681
212744,332667
212744,418371
212744,278734
212744,334467
212744,364813
212744,805722
212744,444719
212744,328371
212770,10213
212770,28206
212770,28921
212770,35386
212770,56687
212770,89822
212770,978395
212770,400278
212770,28203
212770,400347
212770,132084
212770,287752
212770,373130
212770,92886
212770,400345
212770,400270
212770,400344
212770,398271
212770,270127
212770,678244
212770,308674
212770,772460
212770,14210
212770,131952
212770,356731
212770,472734
212770,334379
212770,312224
212772,10213
212772,58063
212772,71318
212772,98049
212772,114516
212772,114382
212772,117259
212772,188651
212772,199381
212772,643197
212772,241266
212772,278769
212772,92886
212772,213070
212772,777690
212772,278692
212772,89814
212772,278731
212772,474576
212772,325427
212772,906236
212772,328331
212772,557329
212772,334222
212772,327966
212772,212774
212772,131952
212772,278734
212772,202512
212772,238672
212772,114142
212772,327734
212772,316699
212772,334486
212772,411000
212772,183165
212772,252622
212774,10213
212774,42973
212774,55626
212774,56687
212774,78575
212774,106016
212774,114516
212774,185164
212774,197844
212774,199381
212774,201919
212774,212500
212774,212675
212774,212777
212774,212772
212774,212993
212774,212815
212774,316422
212774,419558
212774,155497
212774,252901
212774,239443
212774,213195
212774,212722
212774,507604
212774,334511
212774,278769
212774,334222
212774,725172
212774,572954
212774,444501
212774,978817
212774,226314
212774,978395
212774,444495
212774,309652
212774,213070
212774,92886
212774,114283
212774,418257
212774,116501
212774,131952
212774,63527
212774,223108
212774,316462
212774,13632
212774,278734
212774,409383
212774,389938
212774,153227
212774,608367
212774,413640
212774,242621
212774,252882
212774,328166
212774,220636
212774,192418
212774,335038
212774,554146
212774,569249
212775,10213
212775,46406
212775,56687
212775,78575
212775,135136
212775,153128
212775,197844
212775,210834
212775,278769
212775,278776
212775,332667
212775,334483
212775,389938
212775,400270
212775,409028
212775,428539
212775,477121
212775,478470
212775,883426
212777,10213
212777,51474
212777,55626
212777,58063
212777,78575
212777,97850
212777,99680
212777,114516
212777,153636
212777,177282
212777,183189
212777,207951
212777,210834
212777,411000
212777,212997
212777,591082
212777,334488
212777,334485
212777,92886
212777,400346
212777,257523
212777,278776
212777,212774
212777,278692
212777,556956
212777,198931
212777,595493
212777,539748
212777,310235
212777,608370
212777,421966
212777,334222
212777,156693
212777,228926
212777,334421
212777,328330
212777,608506
212777,117014
212777,557329
212777,829806
212777,591077
212777,906208
212777,563081
212777,292555
212777,131952
212777,328230
212777,390677
212777,335039
212777,477121
212777,287631
212777,278681
212777,328287
212777,703121
212777,78067
212777,407698
212777,99293
212777,446971
212777,223108
212777,400270
212777,212816
212777,212815
212777,557324
212777,46407
212777,251148
212777,399663
212777,311981
212777,184380
212777,334483
212777,22809
212777,474988
212777,404656
212777,278773
212777,455389
212777,880405
212777,114142
212814,10213
212814,59558
212814,64139
212814,122554
212814,212598
212814,216236
212814,278768
212814,278774
212814,292555
212814,301390
212814,327682
212814,430423
212814,672805
212814,704265
212814,1222337
212815,10213
212815,46406
212815,51474
212815,54201
212815,55626
212815,58063
212815,71318
212815,72071
212815,78321
212815,78575
212815,97850
212815,99680
212815,100926
212815,114516
212815,153232
212815,153636
212815,177282
212815,184638
212815,196257
212815,199477
212815,207951
212815,212777
212815,212774
212815,223108
212815,455389
212815,372895
212815,454497
212815,212816
212815,410796
212815,334464
212815,474935
212815,765165
212815,328330
212815,278770
212815,779266
212815,591077
212815,563081
212815,334486
212815,316638
212815,409738
212815,117014
212815,557329
212815,399663
212815,93584
212815,212995
212815,324809
212815,424677
212815,153730
212815,328289
212815,631061
212815,251148
212815,46407
212815,184863
212815,335039
212815,153227
212815,334461
212815,242621
212815,212817
212815,278773
212815,334513
212815,334512
212815,328230
212815,287631
212815,116501
212815,192418
212816,10213
212816,51474
212816,55626
212816,78575
212816,80173
212816,81894
212816,84697
212816,89822
212816,90363
212816,90464
212816,93104
212816,98049
212816,100926
212816,114179
212816,129758
212816,153087
212816,153129
212816,153636
212816,153630
212816,164174
212816,165906
212816,168811
212816,175065
212816,183139
212816,189687
212816,196257
212816,197341
212816,199949
212816,207951
212816,210688
212816,212598
212816,212675
212816,212777
212816,212815
212816,212728
212816,360816
212816,278693
212816,223108
212816,278692
212816,63957
212816,595493
212816,539748
212816,310235
212816,455389
212816,84291
212816,212727
212816,329784
212816,184380
212816,174075
212816,400284
212816,525047
212816,472739
212816,444530
212816,96132
212816,232116
212816,639910
212816,428568
212816,212895
212816,472404
212816,591077
212816,278599
212816,328174
212816,699447
212816,744457
212816,72129
212816,591082
212816,257523
212816,422109
212816,241266
212816,212961
212816,278769
212816,421966
212816,334467
212816,533111
212816,400346
212816,786586
212816,328234
212816,364731
212816,116501
212816,871777
212816,334427
212816,906221
212816,278773
212816,430084
212816,781340
212816,527681
212816,472352
212816,278772
212816,334462
212816,212898
212816,314169
212816,153724
212816,328291
212816,744833
212816,278681
212816,335039
212816,185033
212816,328237
212816,605368
212816,418371
212816,314135
212816,560502
212816,406731
212816,332667
212816,409348
212816,212817
212816,245074
212816,554146
212816,113990
212816,317944
212816,46407
212816,329785
212816,146693
212816,278803
212816,847286
212816,212960
212816,972579
212816,334486
212816,183165
212816,775675
212816,828762
212817,10213
212817,21201
212817,42973
212817,43137
212817,46406
212817,56433
212817,80173
212817,81894
212817,114522
212817,153232
212817,153129
212817,153636
212817,153725
212817,188018
212817,206714
212817,212889
212817,212815
212817,245074
212817,328234
212817,328237
212817,328238
212817,328289
212817,418675
212817,480431
212817,511361
212817,539526
212817,540486
212817,590106
212817,788453
212817,788626
212817,985750
212819,10213
212819,21201
212819,155255
212819,185164
212819,194903
212819,334464
212819,409382
212819,213112
212819,153724
212819,185033
212819,400278
212819,213116
212819,777822
212819,783037
212819,334421
212819,28203
212819,334467
212819,334485
212819,422109
212819,409379
212819,155497
212819,212995
212819,212898
212819,334482
212819,474842
212819,172793
212819,334512
212819,527681
212819,332667
212819,328228
212819,364813
212819,1116780
212889,10213
212889,42973
212889,45174
212889,51474
212889,56687
212889,80173
212889,90363
212889,115329
212889,117701
212889,137935
212889,153636
212889,186232
212889,197341
212889,201919
212889,204980
212889,210834
212889,212325
212889,212993
212889,212724
212889,661542
212889,310235
212889,278693
212889,278803
212889,416629
212889,572952
212889,640456
212889,184380
212889,539526
212889,399663
212889,414854
212889,525047
212889,472739
212889,129629
212889,278591
212889,419556
212889,6920
212889,153641
212889,1110010
212889,418167
212889,212996
212889,452929
212889,301934
212889,278731
212889,334485
212889,417863
212889,278769
212889,557329
212889,72129
212889,212895
212889,543895
212889,472404
212889,22809
212889,252880
212889,557228
212889,328238
212889,829828
212889,661579
212889,418675
212889,418374
212889,424677
212889,131952
212889,337398
212889,212961
212889,82138
212889,332667
212889,334461
212889,212962
212889,212817
212889,334483
212889,411001
212889,418372
212889,301390
212889,327851
212889,192418
212895,10213
212895,21201
212895,45174
212895,55626
212895,56433
212895,56687
212895,58063
212895,77665
212895,90363
212895,93104
212895,96252
212895,114522
212895,115329
212895,153129
212895,155255
212895,169145
212895,183189
212895,186232
212895,196257
212895,197341
212895,197844
212895,198238
212895,199381
212895,205294
212895,212993
212895,212889
212895,212816
212895,212961
212895,218850
212895,238847
212895,245074
212895,257523
212895,328238
212895,332667
212895,334462
212895,354356
212895,389938
212895,410796
212895,416628
212895,419557
212895,428539
212895,452855
212895,477121
212895,508591
212895,539526
212895,640456
212895,792897
212895,847018
212895,906712
212898,10213
212898,55626
212898,100926
212898,194903
212898,197844
212898,205294
212898,212816
212898,212819
212898,216236
212898,305749
212898,334244
212898,354356
212898,389938
212898,428663
212898,452855
212898,527681
212898,906228
212899,10213
212899,29491
212899,117445
212899,144606
212899,186232
212899,189687
212899,212720
212899,257523
212899,418677
212899,278776
212899,616139
212899,416713
212899,156693
212899,672885
212899,416711
212899,328330
212899,1000619
212899,274470
212899,185032
212899,444581
212899,212995
212899,82138
212899,99949
212899,278731
212899,337398
212960,10213
212960,28921
212960,29491
212960,63686
212960,64139
212960,93104
212960,112362
212960,122554
212960,153129
212960,153630
212960,169145
212960,186232
212960,197341
212960,197844
212960,205064
212960,212598
212960,212961
212960,212996
212960,212962
212960,213116
212960,223108
212960,252880
212960,354356
212960,389938
212960,410932
212960,416711
212960,416713
212960,1320506
212961,10213
212961,45174
212961,55626
212961,153125
212961,153129
212961,155255
212961,156367
212961,183139
212961,194903
212961,196257
212961,212889
212961,472739
212961,360816
212961,334461
212961,639910
212961,942946
212961,328330
212961,212895
212961,184839
212961,232116
212961,472404
212961,328234
212961,246194
212961,116501
212961,543911
212961,313388
212961,389938
212961,278773
212961,560346
212961,327851
212961,212960
212961,184611
212961,131431
212961,908583
212961,192418
212961,786586
212962,10213
212962,55626
212962,90363
212962,90464
212962,97672
212962,129758
212962,153636
212962,169145
212962,197341
212962,205064
212962,212889
212962,275010
212962,278733
212962,278763
212962,278692
212962,278735
212962,278729
212962,278768
212962,278697
212962,278769
212962,278772
212962,334482
212962,334483
212962,335040
212962,400270
212962,723912
212963,10213
212963,55626
212963,99680
212963,106016
212963,163885
212963,310235
212963,779440
212963,419558
212963,831339
212963,418260
212963,252882
212963,411254
212963,278769
212963,474988
212993,10213
212993,55626
212993,56687
212993,84697
212993,99379
212993,104918
212993,115329
212993,129758
212993,153129
212993,196257
212993,197844
212993,199381
212993,199477
212993,209724
212993,212500
212993,212889
212993,213195
212993,558913
212993,257360
212993,444533
212993,701925
212993,309653
212993,198931
212993,372895
212993,211305
212993,96132
212993,212774
212993,452855
212993,221189
212993,212895
212993,572954
212993,370604
212993,301514
212993,562123
212993,245074
212993,444495
212993,309652
212993,563083
212993,213070
212993,334511
212993,278731
212993,328326
212993,309917
212993,216421
212993,212726
212993,116501
212993,316462
212993,332667
212993,129629
212993,278729
212993,418372
212993,328289
212993,648721
212993,278681
212993,640421
212993,302153
212993,279200
212993,410796
212993,185032
212993,192418
212993,544552
212993,197719
212993,563084
212993,335038
212993,212725
212994,10213
212994,33622
212994,75474
212994,115329
212994,153087
212994,163885
212994,205294
212994,206527
212994,212499
212994,212720
212994,722850
212994,765231
212994,251474
212994,533111
212994,309921
212994,444536
212994,466706
212994,765179
212994,452791
212994,1037423
212994,397184
212994,663172
212994,471104
212994,1116648
212994,354200
212994,183165
212994,672753
212994,238847
212994,618187
212994,258348
212994,334382
212994,411254
212994,317944
212994,448955
212994,128781
212994,278682
212994,129629
212994,452855
212994,328330
212994,417102
212994,554146
212994,212895
212994,417318
212994,242621
212995,10213
212995,21201
212995,23606
212995,28921
212995,54201
212995,58063
212995,71318
212995,72071
212995,78321
212995,153647
212995,197341
212995,197844
212995,205064
212995,211702
212995,212815
212995,212744
212995,212819
212995,213116
212995,257523
212995,278763
212995,278697
212995,278772
212995,328289
212995,332667
212995,334340
212995,334464
212995,334483
212995,334467
212995,334512
212995,334485
212995,334486
212995,337398
212995,364813
212995,389938
212995,416713
212995,474935
212995,477121
212995,640421
212996,10213
212996,35386
212996,46406
212996,89822
212996,89864
212996,98653
212996,112362
212996,115736
212996,132263
212996,153236
212996,153636
212996,153726
212996,153630
212996,155255
212996,158005
212996,199477
212996,212889
212996,409348
212996,117439
212996,212960
212996,185033
212996,364648
212996,430084
212996,328230
212996,218850
212996,216236
212996,303522
212996,185032
212996,278734
212996,334487
212996,560346
212996,116501
212996,328287
212996,444530
212996,328331
212996,69047
212996,46407
212996,242621
212996,328289
212996,828762
212996,993443
212996,859213
212996,906221
212997,10213
212997,51474
212997,89822
212997,112362
212997,177282
212997,207951
212997,212777
212997,278692
212997,292555
212997,556956
212997,738098
212997,455389
212997,223108
212997,99293
212997,399663
212997,353886
212997,310235
212997,595493
212997,906208
212997,563081
212997,591077
212997,156693
212997,228926
212997,334222
212997,557329
212997,421966
212997,1017119
212997,591082
212997,278769
212997,334485
212997,92886
212997,184380
212997,446971
212997,328287
212997,868073
212997,328230
212997,334513
212997,325191
212997,334487
212997,46407
212997,203295
212997,478513
212997,242621
212997,400344
212997,306703
212997,1116772
212997,99949
212997,196063
212999,10213
212999,130152
212999,147399
212999,195221
212999,198031
212999,205106
212999,325119
212999,416712
212999,416713
212999,765806
212999,1044551
212999,1096945
213069,10213
213069,29848
213069,45174
213069,49160
213069,78321
213069,78575
213069,88212
213069,99648
213069,106016
213069,135136
213069,151155
213069,153116
213069,161653
213069,212993
213069,418259
213069,498834
213069,301514
213069,334425
213069,409029
213069,829806
213069,595514
213069,418675
213069,251474
213069,417318
213069,155497
213069,418257
213069,296859
213069,419558
213069,418180
213069,866621
213069,418406
213069,328330
213069,87113
213069,663175
213069,194391
213069,310119
213069,301379
213069,334461
213069,337398
213069,13632
213069,122019
213069,418197
213069,591086
213069,768333
213069,444581
213069,334421
213069,494755
213069,301515
213069,299454
213069,521363
213069,703121
213069,397184
213069,418260
213069,294470
213069,418289
213069,418200
213069,765962
213069,418678
213069,113990
213069,252882
213069,400270
213069,418410
213069,327734
213069,498814
213069,418371
213069,278733
213069,389938
213069,334487
213069,328290
213069,196063
213069,278773
213069,213112
213069,278039
213069,1116823
213069,474988
213069,310235
213069,99293
213069,278697
213069,278731
213070,10213
213070,18566
213070,55626
213070,114179
213070,146649
213070,197052
213070,199381
213070,205106
213070,210834
213070,212772
213070,212993
213070,212774
213070,220636
213070,239443
213070,252901
213070,278769
213070,316462
213070,327734
213070,332667
213070,389938
213070,413640
213070,416713
213070,427876
213070,477121
213070,507604
213070,539820
213070,765806
213070,786585
213112,10213
213112,21201
213112,55626
213112,114516
213112,205294
213112,212819
213112,216236
213112,328234
213112,328237
213112,332667
213112,334488
213112,334511
213112,334466
213112,334467
213112,334485
213112,356731
213112,364813
213112,389938
213112,399663
213112,409349
213112,418255
213112,418678
213112,557133
213112,805751
213112,1116823
213114,10213
213114,90464
213114,99648
213114,147399
213114,153726
213114,168811
213114,194390
213114,194903
213114,195221
213114,197471
213114,258348
213114,302188
213114,327734
213114,329799
213114,334487
213114,334379
213114,334425
213114,356731
213114,399663
213114,400273
213114,406301
213114,406276
213114,454493
213114,472046
213114,608270
213114,671106
213114,687879
213114,718982
213114,777476
213114,777690
213114,923112
213114,970296
213114,1091880
213114,1143810
213114,1537391
213115,10213
213115,45174
213115,114179
213115,117445
213115,117373
213115,135136
213115,202418
213115,204980
213115,212502
213115,212899
213115,231653
213115,311981
213115,327967
213115,278731
213115,944337
213115,301515
213115,409962
213115,861105
213115,557051
213115,301519
213115,301514
213115,146452
213115,418677
213115,944323
213115,560392
213115,303522
213115,411002
213115,274470
213115,301379
213115,390677
213115,691170
213115,400270
213115,355707
213115,197719
213115,474988
213115,616139
213115,768286
213115,278776
213115,418410
213115,257523
213115,419556
213115,544552
213116,10213
213116,56433
213116,58063
213116,63686
213116,78321
213116,99648
213116,153647
213116,205064
213116,211702
213116,212502
213116,212819
213116,452807
213116,111544
213116,418675
213116,216421
213116,278697
213116,898229
213116,560392
213116,420501
213116,212727
213116,672885
213116,334464
213116,278735
213116,328326
213116,419557
213116,328373
213116,418677
213116,1069221
213116,278731
213116,334485
213116,278763
213116,474180
213116,278682
213116,334486
213116,641159
213116,114181
213116,332667
213116,334483
213116,278772
213116,278773
213116,212995
213116,202512
213116,334382
213116,334512
213116,411062
213116,212960
213116,430084
213116,640421
213116,448955
213116,93584
213116,687822
213116,174075
213116,477121
213116,452792
213116,400281
213116,78067
213116,518318
213116,406520
213116,212895
213116,96132
213116,561109
213116,328228
213116,418372
213116,418371
213116,364813
213116,444716
213116,400270
213116,444581
213116,155497
213116,452855
213116,257523
213116,410796
213116,334467
213195,10213
213195,55626
213195,96252
213195,155255
213195,197052
213195,197759
213195,199381
213195,199477
213195,207951
213195,212500
213195,212993
213195,212774
213195,155497
213195,334511
213195,213070
213195,309652
213195,777476
213195,563083
213195,92886
213195,560226
213195,287752
213195,829806
213195,544552
213195,147597
213195,131952
213195,1000619
213195,328230
213195,116501
213195,278734
213195,328287
213195,327966
213195,292555
213195,216236
213195,327734
213195,335038
213655,114378
213655,153084
213655,153129
213655,194194
213655,215279
213655,258348
213655,278735
213655,278697
213655,334515
213655,354201
213655,416621
213655,418369
213655,418434
213655,444631
213655,444496
213655,474576
213655,474597
213655,805495
213655,831339
213655,861094
213655,898231
214364,102956
214364,198483
214364,258348
214364,329799
214364,334425
214364,354356
214364,400273
214364,402485
214364,406301
214364,406276
214364,409029
214364,421965
214364,430083
214364,430033
214364,474598
214364,474571
214364,643197
214364,718982
214364,744424
214364,872320
214364,1074207
214364,1143810
214609,75474
214609,105008
214609,114378
214609,194390
214609,206527
214609,212499
214609,765231
214609,328131
214609,298810
214609,378712
214609,258348
214609,251474
214609,257912
214609,663172
214609,765181
214609,563085
214609,256945
214609,301524
214609,765201
214609,328335
214609,924499
214609,354193
214609,444579
214609,303522
214609,430127
214609,444636
214609,78067
214609,13632
214609,430087
214609,306747
214609,615917
214609,14210
214609,605649
214609,355568
214609,777689
214609,328373
214609,283364
215045,153125
215045,153084
215045,180766
215045,195433
215045,205737
215045,765858
215045,474598
215045,215279
215045,913974
215045,1000288
215045,412158
215045,761751
215045,195419
215045,958901
215045,743361
215045,474933
215045,866621
215045,358195
215045,595212
215045,503233
215045,418434
215045,278697
215045,194391
215045,444633
215045,831339
215045,230496
215045,828147
215045,213655
215045,261076
215279,117256
215279,132263
215279,148802
215279,153084
215279,180766
215279,202418
215279,215045
215279,261076
215279,765858
215279,1075042
215279,913974
215279,409298
215279,474598
215279,412158
215279,195419
215279,1000288
215279,315239
215279,761751
215279,439169
215279,743361
215279,194391
215279,444633
215279,1044551
215279,1121398
215279,474933
215279,595212
215279,866621
215279,213655
215279,1032781
215279,828147
215279,280879
215279,337398
215279,6920
215279,591948
215279,230496
215426,198483
215426,198031
215426,212499
215426,191814
215426,334421
215426,872320
215426,397184
215426,261076
215426,329668
215426,334515
215426,1092873
215426,524061
215426,334379
215426,621356
215426,605649
215426,821751
215426,454947
215426,616139
215426,480436
215426,699519
215426,334511
215426,298810
215426,75385
215534,10465
215534,210688
215534,1084446
215534,215578
215534,1121310
215545,10465
215545,215578
215545,1121310
215578,10465
215578,44872
215578,206578
215578,209562
215578,210688
215578,215534
215578,215545
215578,373130
215578,678244
215578,885308
215578,1121310
215578,1145344
215752,61349
215752,89967
215752,201919
215752,444497
215752,444502
215752,139587
215752,591948
215752,587034
215752,830560
215752,687734
215752,947409
215752,444793
215752,334462
215752,243503
215752,830581
215752,278776
215752,687881
215752,444579
215752,1121715
215752,519892
215752,751325
215752,560502
215752,267309
215752,829897
215752,641116
215863,130152
215863,177319
215863,209169
215863,209981
215863,409962
215863,765979
215863,830560
215863,430031
215863,232116
215863,328174
216236,28921
216236,55626
216236,79792
216236,122554
216236,153123
216236,153125
216236,153636
216236,155255
216236,168809
216236,169473
216236,183139
216236,197341
216236,199949
216236,212598
216236,212996
216236,305030
216236,305749
216236,327937
216236,328288
216236,328331
216236,354356
216236,355707
216236,370604
216236,400531
216236,410796
216236,527681
216236,576106
216236,640421
216236,704265
216236,723912
216236,773252
216236,906256
216236,906221
216236,1000137
216236,1000619
216287,107567
216287,130152
216287,1121647
216287,310499
216287,301199
216368,903457
216368,1521776
216421,64139
216421,78321
216421,99648
216421,115329
216421,124529
216421,129758
216421,144606
216421,153111
216421,153087
216421,183139
216421,198713
216421,212993
216421,213116
216421,328326
216421,309917
216421,278731
216421,418257
216421,906712
216421,411411
216421,230496
216421,42026
216421,334486
216421,122019
216421,278666
216421,687879
216421,278599
216421,672753
216421,641159
216421,539687
216421,640417
216421,452807
216421,672885
216421,278663
216421,301514
216421,174075
216421,400270
216421,317944
216421,444581
216421,327734
216421,416713
216421,231176
216421,278681
216421,278773
216421,416628
216421,332667
216421,278735
216421,411003
216421,944323
216421,278682
216421,410796
216421,212722
216421,431059
216421,212726
216421,334464
216421,419557
216421,114567
216421,212995
216421,93584
216421,278763
216807,177282
216807,194390
216807,252622
216807,399663
216807,400531
216807,409986
216807,411502
216807,539748
216807,572862
216807,595514
216807,744456
216807,1121647
217281,98653
217281,135136
217281,1081871
217281,334425
217281,1092365
217281,303185
217281,324992
217281,117439
217281,395902
217281,540193
218102,105008
218102,184638
218102,192325
218102,360193
218102,371638
218102,596892
218449,313388
218850,205294
218850,212996
218850,147597
218850,212895
218850,400284
218850,185032
218850,409348
219081,328173
219491,915588
220496,920847
220496,252901
220496,97495
220496,252882
220496,608367
220496,153227
220496,444495
220636,96252
220636,192702
220636,281724
220636,213070
220636,507604
220636,913077
220636,978817
220636,932905
220636,306703
220636,278734
220636,211305
220636,639908
220636,63700
220636,394462
220636,335038
221157,28960
221157,45174
221157,81894
221157,97896
221157,156367
221157,164174
221157,194903
221157,205294
221157,328234
221157,328230
221157,328287
221157,328290
221157,334482
221157,383963
221157,399663
221157,409409
221157,560313
221157,828762
221157,878202
221157,903457
221157,906228
221157,1000035
221157,1521776
221189,33622
221189,99379
221189,117445
221189,124529
221189,129758
221189,133695
221189,163885
221189,165906
221189,172315
221189,209584
221189,212993
221189,241371
221189,278692
221189,278735
221189,278591
221189,278772
221189,309921
221189,409029
221189,416629
221189,416711
221189,417318
221189,417102
221189,417863
221189,418373
221189,419558
221189,444533
221189,444495
221189,444577
221189,444581
221189,452929
221189,452896
221189,638058
221189,640397
221189,641192
221189,640993
221189,641191
221189,642692
221189,672885
221189,687821
221202,28960
221202,52607
221202,97896
221202,164174
221202,169142
221202,216236
221202,313441
221202,328234
221202,334482
221202,334467
221202,409986
221202,472046
221202,878202
221202,1024937
221340,78575
221340,117257
221340,117445
221340,135136
221340,144887
221340,151288
221340,165906
221340,182217
221340,202418
221340,317944
221340,400273
221340,410930
221340,416629
221340,417863
221340,418369
221340,444742
221340,452896
221340,534182
221340,639910
221340,640397
221340,641088
221340,777702
221340,779440
221340,781904
221340,831339
221340,872327
221340,912748
