source,target
39686,337131
39686,511138
39686,99083
39686,99093
39686,68688
39686,511140
39686,511141
39686,65091
39686,228872
39686,278607
39686,99085
39686,99009
39686,482607
39686,337128
39686,511225
39686,511226
39686,376794
39686,508646
39686,176887
39686,395781
39686,99005
39686,511303
39686,429654
39686,223191
39686,217964
39686,511305
39712,391512
39712,508759
39712,508763
39712,508741
39903,429722
39903,421957
39903,252947
39903,449609
39903,252945
39903,509869
39903,509941
39903,336024
39903,509871
39903,509822
39903,298802
39903,298809
39903,509945
39903,502015
39903,253478
39903,509861
39903,98402
39903,510071
39903,413971
39903,510072
39903,356861
39903,510073
39903,267314
39903,510107
39903,217750
39903,510108
39903,510109
39903,428222
39903,99075
39903,510110
39903,395372
40026,96622
40026,96626
40026,98199
40026,182148
40026,192727
40026,221598
40026,237871
40026,258919
40026,290677
40026,291826
40026,309746
40026,349719
40026,358249
40026,397356
40026,428261
40026,435816
40026,473992
40026,481151
40026,502083
40026,502000
40026,502206
40026,547123
40026,547977
40026,548583
40026,634864
40026,711564
40026,788669
40026,855252
40026,859328
40026,1128893
40026,1161333
40031,231572
40031,98199
40031,445447
40031,47436
40031,297829
40031,335972
40031,329317
40031,188525
40031,420147
40031,347730
40031,96471
40031,514231
40031,56982
40031,255494
40653,915685
40920,206019
40920,390636
40920,133686
40920,459348
40920,525802
40920,525799
41284,208209
41284,324136
41284,430675
41284,459963
41284,481905
41284,549097
41284,589182
41284,852359
41284,854410
41284,1025672
41284,1256358
41284,1271562
41284,1395881
41284,1407588
41284,1434571
41284,1610929
41512,219568
41512,223504
41512,309843
41512,496489
41512,549040
41512,570099
41512,609719
41512,737222
41512,757484
41512,854410
41512,1089714
41512,1102670
41512,1111718
41512,1166080
41512,1171160
41512,1566386
41512,1628705
41547,976537
41895,105980
41895,249179
41895,449609
41895,533644
41895,533650
41895,533651
41895,1090559
42193,43987
42193,90456
42193,104486
42193,134237
42193,215351
42193,265027
42193,375389
42193,482362
42193,536892
42193,536940
42193,536941
42193,582205
42193,594831
42784,9126
42784,402270
42784,557258
43391,545506
43391,364610
43391,223170
43391,546680
43391,546674
43391,488279
43391,546699
43391,64374
43391,546679
43391,546701
43391,391236
43391,546705
43391,531072
43391,546492
43391,546491
43391,58420
43391,546678
43391,372080
43391,536943
43391,546700
43391,546703
43391,546704
43391,546777
43391,237959
43391,546781
43391,249179
43391,546782
43391,546675
43391,195742
43391,546779
43391,82766
43391,241435
43391,176887
43391,309750
43391,482105
43391,547561
43391,419183
43391,490708
43391,547564
43391,98406
43391,545693
43612,230976
43612,478902
43634,1696
43634,43760
43634,43766
43634,44054
43634,310217
43634,391271
43634,447670
43634,502021
43634,547782
43634,548944
43634,548547
43634,550182
43634,589556
43634,854357
43634,1089595
43634,1382210
43635,1696
43635,515423
43635,364245
43635,391725
43635,547977
43635,266755
43635,99081
43635,99074
43635,23827
43635,548221
43635,548198
43635,466171
43635,100315
43635,511226
43635,469145
43635,547978
43635,547940
43635,68727
43635,273709
43635,547979
43635,98793
43635,548224
43635,510071
43635,98796
43635,547939
43635,309849
43635,548110
43635,510110
43635,98334
43635,510109
43635,548109
43635,466175
43635,502015
43635,98508
43635,547974
43635,548108
43635,161847
43635,392913
43635,98913
43635,548200
43635,99093
43635,491384
43635,404472
43635,487973
43635,98401
43635,99088
43635,240541
43635,246333
43635,548111
43635,219828
43635,491520
43635,99090
43635,75561
43635,252149
43635,336027
43635,43636
43635,348619
43635,395820
43635,357215
43635,98331
43635,527170
43636,1696
43636,37626
43636,43641
43636,43718
43636,413631
43636,98404
43636,251287
43636,546708
43636,549040
43636,455221
43636,395838
43636,43725
43636,43646
43636,98324
43636,478902
43636,333100
43636,546089
43636,546737
43636,348619
43636,165595
43636,497789
43636,305058
43636,455072
43636,395574
43636,395576
43636,305066
43636,404340
43636,413549
43636,511226
43636,546621
43636,446605
43636,195743
43636,395842
43636,395839
43636,545323
43636,549039
43636,546789
43636,395820
43636,491393
43636,392913
43636,101999
43636,48734
43636,251469
43636,237871
43636,99086
43636,161393
43636,99089
43636,219609
43636,43638
43636,195819
43636,546735
43636,99087
43636,548488
43636,459430
43636,548679
43636,395821
43636,549137
43636,420147
43636,291536
43636,430848
43636,546049
43637,1696
43637,305062
43637,545635
43637,469270
43637,305063
43637,336027
43637,545634
43637,541315
43637,545683
43637,545685
43638,1696
43638,43641
43638,43718
43638,43636
43638,43725
43638,44625
43638,99087
43638,119481
43638,237871
43638,251287
43638,268142
43638,291592
43638,358853
43638,391512
43638,395574
43638,395838
43638,395576
43638,413631
43638,420178
43638,470118
43638,478902
43638,488191
43638,491517
43638,502199
43638,510071
43638,546736
43638,547123
43638,548584
43638,548927
43638,551577
43639,1696
43639,43762
43639,43723
43639,43725
43639,44625
43639,98418
43639,98324
43639,98913
43639,98782
43639,233945
43639,255312
43639,263451
43639,298809
43639,303583
43639,446387
43639,469145
43639,479054
43639,502410
43639,511140
43639,511226
43639,546048
43639,547161
43639,547063
43639,546736
43639,547463
43639,547380
43639,547978
43639,549647
43639,558060
43639,720803
43639,1499952
43640,1696
43640,337133
43640,415304
43640,364561
43640,545817
43640,416714
43640,545818
43640,395573
43640,545819
43640,545820
43640,535701
43640,269411
43640,545821
43640,122351
43640,545822
43640,296700
43640,545823
43640,511140
43640,545824
43640,300197
43640,545857
43640,481152
43640,118377
43640,545858
43640,545859
43640,305062
43640,325983
43640,545860
43640,545861
43640,495514
43640,545862
43640,545863
43640,545864
43640,545865
43640,43647
43640,545866
43640,545867
43640,545903
43640,545904
43640,118533
43640,174467
43640,545905
43640,355882
43640,545906
43640,253790
43640,545907
43640,545908
43640,545909
43640,413553
43640,261499
43640,208063
43640,356886
43640,545910
43640,545911
43640,545940
43640,52016
43640,198306
43640,455243
43640,545943
43640,205653
43640,410566
43640,395280
43640,98993
43640,494992
43640,545946
43640,545947
43640,421259
43640,350537
43640,545985
43641,1696
43641,546708
43641,251287
43641,535496
43641,472572
43641,287394
43641,395838
43641,43725
43641,546736
43641,98408
43641,502155
43641,546737
43641,546734
43641,98506
43641,395573
43641,391512
43641,395574
43641,546046
43641,455072
43641,249125
43641,137634
43641,546047
43641,305058
43641,165595
43641,27632
43641,300269
43641,480055
43641,546050
43641,546049
43641,497789
43641,98512
43641,395576
43641,446605
43641,395786
43641,546792
43641,546091
43641,546789
43641,395820
43641,545323
43641,243286
43641,43718
43641,101999
43641,195817
43641,392913
43641,1816
43641,546048
43641,358288
43641,43760
43641,78998
43641,98330
43641,99086
43641,43636
43641,98324
43641,395839
43641,546668
43641,43638
43641,395842
43641,546706
43641,99089
43641,251469
43641,395841
43641,99087
43641,395821
43641,547207
43641,459430
43641,386930
43641,429582
43641,413549
43641,547256
43641,547257
43641,43646
43641,491387
43641,547067
43641,174527
43643,1696
43643,43720
43643,547472
43643,547370
43643,547410
43643,99086
43643,158336
43643,334226
43643,547473
43643,118336
43643,491520
43643,547474
43643,301495
43643,51204
43643,324800
43643,547369
43643,547478
43643,372071
43643,446605
43643,253542
43643,501793
43643,547462
43643,547518
43643,547406
43643,389198
43643,311624
43643,547547
43643,393252
43643,131044
43643,547413
43643,547427
43643,268060
43643,300197
43643,181076
43643,547477
43643,547481
43643,547514
43643,547409
43643,547372
43643,343330
43643,547412
43643,99000
43643,535847
43643,547516
43643,487988
43643,305089
43643,402347
43643,547546
43643,23827
43643,410566
43643,547519
43643,118535
43643,547411
43643,161847
43643,547526
43643,535034
43643,547517
43643,450064
43643,310188
43643,547375
43643,265729
43643,547408
43643,71186
43643,471155
43643,511225
43643,281327
43643,86724
43643,547636
43643,548805
43643,43766
43643,548808
43643,237950
43643,547325
43643,340924
43643,548845
43643,356877
43643,548846
43643,120829
43644,1696
43644,43657
43644,428627
43644,547065
43644,547131
43644,859494
43644,873359
43645,1696
43645,38949
43645,43657
43645,194924
43645,237684
43645,237954
43645,291950
43645,336402
43645,372237
43645,401218
43645,412124
43645,415304
43645,419353
43645,422601
43645,446387
43645,449609
43645,500658
43645,502183
43645,502154
43645,502021
43645,503879
43645,546048
43645,545634
43645,547127
43645,547089
43645,547006
43645,547091
43645,546777
43645,558886
43645,589600
43645,661585
43645,701867
43645,731809
43645,761625
43645,843466
43645,862633
43645,896142
43645,910421
43646,1696
43646,43762
43646,43636
43646,43723
43646,43725
43646,44055
43646,97052
43646,98913
43646,219828
43646,263451
43646,303583
43646,321071
43646,395574
43646,409270
43646,469145
43646,511226
43646,539144
43646,546048
43646,546050
43646,545861
43646,547161
43646,546777
43646,547131
43646,547138
43646,547782
43646,548163
43646,547978
43646,548215
43646,548221
43646,548499
43646,560171
43646,589296
43646,858189
43646,862423
43647,1696
43647,43657
43647,98920
43647,114160
43647,195747
43647,261499
43647,367752
43647,419891
43647,502014
43647,502042
43647,547068
43647,547002
43647,555905
43647,560006
43647,583009
43647,644644
43647,648272
43647,705394
43647,761625
43647,787403
43647,843468
43647,843488
43647,843466
43647,853321
43647,859494
43647,860519
43647,888733
43647,899147
43647,910954
43647,1087715
43647,1090938
43647,1285420
43651,1696
43651,43718
43651,43762
43651,100805
43651,549005
43651,545822
43651,122351
43651,550316
43651,393252
43651,314039
43651,548191
43651,547273
43651,550187
43651,502138
43651,43711
43651,550352
43651,422947
43651,219674
43651,421259
43651,550368
43651,549957
43651,549960
43651,240541
43651,511141
43651,511140
43651,548499
43651,194185
43651,547125
43651,118335
43651,491551
43651,546511
43651,549959
43651,372237
43651,550211
43651,87053
43651,98332
43651,549956
43651,550369
43651,548944
43651,550269
43651,550514
43651,402349
43651,547161
43651,490732
43651,419891
43651,336025
43651,138675
43651,122056
43651,549963
43651,228687
43651,550353
43651,69863
43651,356860
43651,486292
43651,392913
43651,444696
43651,461362
43651,549097
43651,336402
43651,550462
43651,122353
43651,550340
43651,545908
43651,428646
43651,550366
43651,526432
43651,389341
43651,355882
43651,550746
43651,550747
43651,223505
43651,550749
43651,372079
43651,428627
43651,547614
43651,550760
43651,502410
43651,550761
43651,376794
43651,198578
43651,419245
43652,116007
43652,198174
43652,356268
43652,361146
43652,451746
43652,628755
43652,648232
43653,1696
43653,43760
43653,87053
43653,99201
43653,198071
43653,341842
43653,346646
43653,356930
43653,428627
43653,503480
43653,545985
43653,547232
43653,547273
43653,547230
43653,547573
43653,548515
43653,558888
43653,859494
43653,1008319
43655,1696
43655,43759
43655,43718
43657,1696
43657,412096
43657,547006
43657,538448
43657,333100
43657,131044
43657,43711
43657,176492
43657,170256
43657,547089
43657,547093
43657,480703
43657,547091
43657,547128
43657,547126
43657,547125
43657,44625
43657,502410
43657,546050
43657,547094
43657,546511
43657,547067
43657,547092
43657,114160
43657,502157
43657,287394
43657,502017
43657,547131
43657,43720
43657,547130
43657,43762
43657,43644
43657,412129
43657,502014
43657,547064
43657,43647
43657,43645
43657,219828
43657,43760
43657,547066
43657,547065
43657,43658
43657,491519
43657,43717
43657,545818
43657,483191
43657,412124
43657,1816
43657,502154
43657,547068
43657,98801
43657,449609
43657,547259
43657,547260
43657,287236
43657,455242
43657,547262
43657,547263
43658,1696
43658,37626
43658,43657
43658,43762
43658,401218
43658,412124
43658,419251
43658,449609
43658,547068
43658,547063
43658,547065
43658,546777
43658,548221
43658,550339
43658,558060
43658,767747
43707,1696
43707,43655
43707,43651
43707,57299
43707,219828
43707,261499
43707,376794
43707,389341
43707,419891
43707,423705
43707,444258
43707,502042
43707,545985
43707,1220739
43711,1696
43711,43657
43711,43718
43711,43723
43711,43651
43711,44932
43711,61663
43711,163766
43711,195819
43711,219674
43711,249125
43711,283498
43711,298802
43711,376794
43711,437088
43711,459268
43711,546052
43711,547784
43711,548499
43711,549729
43711,549957
43711,550183
43711,551577
43711,557258
43711,606497
43711,712402
43711,720803
43711,1092763
43711,1159498
43714,1696
43714,43655
43714,43718
43714,44625
43714,219674
43714,285862
43714,378340
43714,442845
43714,443236
43714,546050
43714,589192
43716,1696
43716,43718
43716,99092
43716,98907
43716,99090
43716,174467
43716,195743
43716,195817
43716,251287
43716,263451
43716,305082
43716,321071
43716,455242
43716,481466
43716,491453
43716,502180
43716,545861
43716,545909
43716,545940
43716,547131
43716,546777
43716,548499
43716,558060
43716,720803
43716,793657
43716,853949
43716,854831
43716,974934
43717,1696
43717,43657
43717,43725
43717,98418
43717,98723
43717,338093
43717,404472
43717,429221
43717,547127
43717,549445
43717,857523
43718,1696
43718,43641
43718,43725
43719,1696
43719,30735
43719,37626
43719,39712
43719,71117
43719,96741
43719,97052
43719,98401
43719,145693
43719,155784
43719,165664
43719,221126
43719,372079
43719,402183
43719,428322
43719,428631
43719,429654
43719,455242
43719,478374
43719,482607
43719,482691
43719,508646
43719,508695
43719,511140
43719,511305
43719,548547
43719,549958
43719,590193
43719,787071
43720,1696
43720,43657
43720,43643
43720,43762
43720,513410
43720,98721
43720,186588
43720,413589
43720,429627
43720,413631
43720,297829
43720,546513
43720,181076
43720,547494
43720,471155
43720,547782
43720,440675
43720,547422
43720,547462
43720,547784
43720,547413
43720,85968
43720,482607
43720,545860
43720,223015
43720,308482
43720,538448
43720,335973
43720,98209
43720,305065
43720,437054
43720,547497
43720,547635
43720,498318
43720,305064
43720,98513
43720,65091
43720,547126
43720,358623
43720,259694
43720,176887
43720,107612
43720,482903
43720,216898
43720,547463
43720,457784
43720,98321
43720,305661
43720,523108
43720,469990
43720,68727
43720,172119
43720,49738
43720,436932
43720,372787
43720,547395
43720,490324
43720,547358
43720,268002
43720,297650
43720,547359
43720,471199
43720,303577
43720,547423
43720,305066
43720,547125
43720,194185
43720,480865
43720,547528
43720,501793
43720,546903
43720,479054
43720,44625
43720,98793
43720,508757
43720,193694
43720,305058
43720,547492
43720,547464
43720,174527
43720,253542
43720,379833
43720,364830
43720,547526
43720,43723
43720,547460
43720,491393
43720,535034
43720,228870
43720,118461
43720,231669
43720,547474
43720,446605
43720,490419
43720,198167
43720,547636
43720,491517
43720,455242
43720,547272
43720,547544
43720,534028
43720,309485
43720,547394
43720,23827
43720,410566
43720,547397
43720,547493
43720,547325
43720,98997
43720,547573
43720,98328
43720,535847
43720,378082
43720,343330
43720,547064
43720,491389
43720,310216
43720,116604
43720,547525
43720,547491
43720,300842
43720,547333
43720,364610
43720,223014
43720,547630
43720,459281
43720,195751
43720,356877
43720,459314
43720,428629
43720,65902
43720,546621
43720,394885
43720,98324
43720,98405
43720,158336
43720,395839
43720,402835
43720,547410
43720,2361
43720,214287
43720,547461
43720,130622
43720,547575
43720,98411
43720,336027
43720,547473
43720,502256
43720,229115
43720,491520
43720,547495
43720,109433
43720,510473
43720,303583
43720,212020
43720,229120
43720,337129
43720,421450
43720,240541
43720,99093
43720,263796
43720,145621
43720,89756
43720,509441
43720,180073
43720,99087
43723,1696
43723,43720
43723,43762
43723,43635
43723,43725
43723,48789
43723,90301
43723,98410
43723,99092
43723,98790
43723,98907
43723,99090
43723,109433
43723,177788
43723,181120
43723,219834
43723,237871
43723,268142
43723,304640
43723,349552
43723,358054
43723,404472
43723,409270
43723,413972
43723,428648
43723,437055
43723,446387
43723,459449
43723,482607
43723,491383
43723,502410
43723,508745
43723,510071
43723,546050
43723,546614
43723,546734
43723,547161
43723,546777
43723,547273
43723,546736
43723,547257
43723,548089
43723,549362
43723,549338
43723,549339
43723,549340
43723,549434
43723,549443
43723,549388
43723,549444
43723,549445
43723,550749
43723,550366
43724,1696
43724,43760
43724,118955
43724,198071
43724,231330
43724,366014
43724,590030
43724,589986
43724,757565
43724,860989
43724,914443
43724,978376
43725,1696
43725,43641
43725,43657
43725,43718
43725,43636
43725,43723
43725,43646
43725,502145
43725,546668
43725,446605
43725,415303
43725,502155
43725,480703
43725,547544
43725,43638
43725,219609
43725,412096
43725,415304
43725,548198
43725,548191
43725,549608
43725,490891
43725,338154
43725,502410
43725,174527
43725,546049
43725,43639
43725,342705
43725,472572
43725,251287
43725,546708
43725,535496
43725,547091
43725,502199
43725,298809
43725,1816
43725,321071
43725,243286
43725,358288
43725,546792
43725,548927
43725,549647
43725,546736
43725,401218
43725,547161
43725,546091
43725,43717
43725,546706
43725,549646
43725,395842
43725,251469
43725,99089
43725,401930
43725,423705
43725,419245
43725,420178
43725,277240
43725,99087
43725,219837
43725,547067
43725,175243
43725,547257
43725,395820
43759,1696
43759,546983
43759,547040
43759,546977
43759,547038
43759,546978
43759,547045
43759,502156
43759,195743
43759,138868
43759,195817
43759,459268
43759,546979
43759,546511
43759,43718
43759,547043
43759,1816
43759,545868
43759,376794
43759,496479
43759,505605
43759,99090
43759,43707
43759,43651
43759,43711
43759,547149
43759,219674
43759,547150
43760,1696
43760,43641
43760,43657
43760,43766
43760,87053
43760,98790
43760,106887
43760,253790
43760,289985
43760,372073
43760,444696
43760,481979
43760,499255
43760,502258
43760,546052
43760,547232
43760,547311
43760,547270
43760,547182
43760,547273
43760,547230
43760,547306
43760,547231
43761,1696
43761,31004
43761,55822
43761,295065
43761,102290
43761,429220
43761,272444
43761,547698
43761,98511
43761,547063
43761,132140
43761,338154
43761,223191
43761,547067
43761,96741
43761,195479
43761,547696
43761,96763
43761,547500
43761,498589
43761,415228
43761,142691
43761,291826
43761,547416
43761,313258
43761,181334
43761,457403
43761,547379
43761,233910
43761,391774
43761,242229
43761,98418
43761,547695
43761,429256
43761,538888
43761,434935
43761,256493
43761,428398
43761,97054
43761,195526
43761,145693
43761,98901
43761,547123
43761,547508
43761,98913
43761,350537
43761,491390
43761,547505
43761,533110
43761,184350
43761,96761
43761,326874
43761,547724
43761,547938
43761,491392
43761,323026
43761,509441
43761,430848
43761,146378
43761,305062
43761,547968
43761,547229
43761,245619
43761,547094
43761,428397
43762,1696
43762,43657
43762,43720
43762,548046
43762,326874
43762,548089
43762,429663
43762,548090
43762,257436
43762,542002
43762,195750
43762,547980
43762,548191
43762,309885
43762,547150
43762,170141
43762,303583
43762,437088
43762,99088
43762,118391
43762,548216
43762,195751
43762,548164
43762,118386
43762,43646
43762,546614
43762,430538
43762,548162
43762,98332
43762,43639
43762,305056
43762,305066
43762,547125
43762,44625
43762,548215
43762,548248
43762,491551
43762,548047
43762,547978
43762,548189
43762,118532
43762,502410
43762,257714
43762,548086
43762,118462
43762,305067
43762,548247
43762,478374
43762,403719
43762,100315
43762,430847
43762,491387
43762,547067
43762,234365
43762,118541
43762,95788
43762,118946
43762,118958
43762,368794
43762,428646
43762,177788
43762,43723
43762,548044
43762,461362
43762,548168
43762,118461
43762,287236
43762,195745
43762,321071
43762,548246
43762,219828
43762,546777
43762,118543
43762,502014
43762,548252
43762,118601
43762,548087
43762,118379
43762,548163
43762,43651
43762,548115
43762,545907
43762,547089
43762,423705
43762,179973
43762,310243
43762,43658
43762,548508
43762,429654
43762,118385
43762,391470
43762,548513
43762,495514
43762,548514
43762,229111
43762,545818
43762,118448
43762,548515
43762,44055
43762,48789
43762,53219
43762,98907
43762,548545
43762,430846
43762,547233
43762,547165
43762,349790
43762,548547
43762,337132
43762,548549
43762,98421
43762,428393
43762,455242
43762,122351
43762,459314
43762,547526
43762,546048
43762,45182
43766,1696
43766,43760
43766,410566
43766,1816
43766,548928
43766,547260
43766,486292
43766,548929
43766,545943
43766,43634
43766,310217
43766,364517
43766,548944
43766,548950
43766,428627
43767,1696
43767,38558
43767,43987
43767,68971
43767,96478
43767,98510
43767,98905
43767,99201
43767,99083
43767,143198
43767,195887
43767,196718
43767,217635
43767,309603
43767,402017
43767,419891
43767,490732
43767,490804
43767,499254
43767,499081
43767,502250
43767,548196
43767,548108
43767,549694
43767,550339
43767,555905
43767,745406
43767,999977
43767,1409781
43987,42193
43987,78584
43987,91518
43987,98408
43987,98995
43987,98996
43987,112603
43987,138583
43987,138995
43987,162609
43987,198315
43987,216441
43987,231676
43987,283346
43987,297369
43987,304907
43987,364517
43987,395280
43987,470118
43987,491413
43987,516481
43987,539463
43987,546670
43987,547325
43987,546781
43987,549362
43987,549694
43987,549757
43987,549744
43987,549725
43987,549729
43987,948560
44054,551249
44054,550608
44054,349552
44054,551251
44054,511404
44054,551253
44054,550612
44054,551252
44054,550613
44054,545867
44054,358568
44054,358623
44054,256029
44054,327196
44054,551292
44054,497453
44054,394867
44054,402344
44054,548200
44054,48585
44054,231684
44054,402347
44054,546670
44054,402092
44054,153449
44054,43634
44054,551250
44054,551254
44054,198548
44054,551545
44055,43651
44055,551614
44055,410566
44055,207863
44055,53219
44055,372079
44055,551598
44055,438071
44055,503778
44055,391381
44055,551555
44055,547978
44055,547269
44055,391470
44055,96761
44055,481979
44055,551596
44055,548163
44055,548221
44055,502021
44055,545907
44055,395814
44055,551597
44055,545861
44055,547262
44055,154058
44055,43634
44055,488526
44055,383632
44055,96741
44055,253221
44055,296700
44055,428650
44055,333100
44055,44053
44055,480167
44055,291536
44055,440675
44055,259694
44102,94104
44102,549541
44102,415225
44102,488456
44102,549715
44102,415301
44102,549762
44102,144848
44102,292328
44102,155937
44102,327172
44102,549863
44102,337129
44102,52705
44625,30735
44625,43657
44625,43720
44625,43762
44625,336106
44625,558882
44625,489017
44625,558797
44625,478902
44625,559102
44625,446344
44625,547236
44625,558858
44625,87053
44625,549411
44625,558866
44625,98517
44625,305067
44625,98332
44625,549338
44625,511140
44625,558990
44625,547150
44625,309677
44625,43714
44625,404472
44625,78998
44625,43638
44625,99088
44625,558948
44625,548049
44625,203056
44625,487973
44625,549345
44625,558669
44625,99074
44625,356928
44625,248202
44625,2361
44625,488279
44625,430538
44625,184208
44625,557894
44625,395564
44625,104486
44625,186267
44625,548189
44625,558888
44625,145414
44625,165595
44625,292521
44625,97060
44625,559101
44625,273537
44625,559100
44625,558951
44625,433241
44625,558861
44625,545904
44625,263969
44625,558776
44625,548047
44625,453396
44625,231784
44625,471326
44625,516435
44625,545635
44625,491387
44625,96726
44625,256033
44625,558946
44625,548224
44625,53185
44625,234365
44625,100315
44625,558947
44625,428393
44625,14833
44625,86724
44625,305066
44625,43639
44625,547005
44625,546050
44625,547125
44625,176887
44625,479054
44625,253478
44625,435187
44625,435228
44625,8923
44625,466232
44625,558950
44625,499095
44625,98509
44625,239148
44625,477805
44625,491389
44625,72687
44625,323915
44625,559099
44625,551254
44625,549692
44625,327178
44625,558798
44625,559013
44625,548246
44625,550269
44625,96474
44625,244215
44625,548252
44625,350513
44625,493007
44625,411946
44625,118333
44625,549647
44625,558060
44625,98996
44625,549759
44625,364517
44625,558886
44625,110515
44625,558750
44625,68971
44625,446372
44625,170256
44625,545861
44625,395842
44625,82094
44625,378653
44625,429581
44625,459317
44625,546997
44625,336025
44625,49693
44625,395280
44625,486292
44625,548115
44625,118960
44625,292328
44625,195510
44625,491365
44625,310241
44625,558869
44625,527588
44625,459321
44625,502410
44625,350787
44625,401218
44625,459346
44625,559623
44625,48789
44625,491524
44625,559624
44625,223508
44625,559625
44625,547416
44625,559626
44625,43634
44625,559945
44625,547129
44625,559947
44625,559949
44625,419245
44625,550608
44625,219837
44625,391470
44625,276533
44625,502257
44625,321071
44625,548168
44625,446605
44625,303583
44625,539722
44625,560003
44625,237871
44625,560004
44625,560005
44625,241435
44625,499046
44625,560006
44625,548545
44625,197975
44625,560158
44625,110220
44625,560159
44625,547063
44625,508646
44625,155784
44625,560165
44625,547141
44625,428322
44625,195645
44625,560166
44625,428326
44625,99002
44770,190764
44770,253478
44770,305085
44770,356930
44770,502014
44770,1075046
44770,1123387
44839,253786
44881,9303
44881,207892
44881,99953
44881,560768
44881,560771
44881,536942
44881,208146
44881,560790
44881,560539
44881,560762
44881,267820
44881,214287
44881,560769
44881,560434
44881,560786
44881,560496
44881,560535
44881,560220
44881,560497
44881,560438
44881,427370
44881,560708
44881,560774
44881,116175
44881,560773
44881,560766
44881,560714
44881,560433
44881,196479
44881,98411
44881,560765
44881,560763
44881,560430
44881,560772
44881,560788
44881,560764
44881,538446
44881,560761
44881,193696
44881,560789
44881,560787
44881,560709
44881,560978
44881,560980
44881,560982
44881,560983
44881,561022
44881,546178
44881,527588
44881,561080
44881,561082
44881,203056
44881,561083
44881,378653
44881,561087
44881,561088
44881,168654
44881,198560
44881,207862
44881,561137
44881,561138
44881,561140
44881,281460
44881,561141
44881,502257
44881,561146
44881,561155
44881,123702
44881,561157
44881,555956
44881,225913
44881,561158
44881,561159
44925,562224
44925,562228
44925,318304
44925,219747
44925,491521
44925,395280
44925,353717
44925,134237
44925,562386
44925,116566
44925,562387
44925,353773
44925,562389
44925,558750
44925,90456
44925,562392
44925,23827
44932,43718
44932,44055
44932,281314
44932,122351
44932,559847
44932,186689
44932,560239
44932,64120
44932,491410
44932,560174
44932,502199
44932,219609
44932,358249
44932,546666
44932,277429
44932,337127
44932,559782
44932,545867
44932,559372
44932,560284
44932,97052
44932,560238
44932,560281
44932,560236
44932,505605
44932,502156
44932,547038
44932,480703
44932,502016
44932,178114
44932,559848
44932,560176
44932,560232
44932,559849
44932,560173
44932,560231
44932,548168
44932,560171
44932,549408
44932,560282
44932,538813
44932,559013
44932,545821
44932,502041
44932,546977
44932,560169
44932,239095
44932,43634
44932,558798
44932,420178
44932,549137
44932,106167
44932,560616
44932,560617
44932,329137
44932,43638
44932,560618
44983,452012
44990,43987
44990,91518
44990,297369
44990,364517
44990,516481
44990,549757
44990,549744
44990,591322
44990,720743
44990,853949
45012,138153
45012,138197
45012,138035
45012,138142
45012,138199
45012,138873
45012,139169
45012,139171
45012,181004
45012,219607
45012,257151
45012,387576
45012,404952
45012,419184
45012,459909
45012,505017
45012,505019
45012,547325
45012,548049
45012,550351
45012,584160
45012,596671
45012,719738
45012,713273
45012,811138
45012,873360
45012,915973
45012,1006945
45012,1107760
45182,44055
45182,49693
45182,53219
45182,87053
45182,98421
45182,98513
45182,155301
45182,161018
45182,212564
45182,221126
45182,268142
45182,303583
45182,321071
45182,325116
45182,349790
45182,364244
45182,393252
45182,411946
45182,415310
45182,459314
45182,459449
45182,467370
45182,499046
45182,502014
45182,511303
45182,540852
45182,546048
45182,545634
45182,546668
45182,548163
45182,547978
45182,548221
45182,548515
45182,549097
45182,550749
45182,551576
45182,848361
45182,853791
45182,858189
45182,989661
45229,560384
45229,237901
45229,419049
45229,349552
45229,419178
45229,560401
45229,327176
45229,491444
45229,237949
45229,118941
45229,560400
45229,402181
45229,411946
45229,239095
45229,551292
45229,560359
45229,491581
45493,248054
45493,588775
45493,1165118
46601,118461
46601,153453
46601,158331
46601,194924
46601,267875
46601,277615
46601,309885
46601,486999
46601,519482
46601,548071
46601,573233
46601,573234
46601,573225
46601,573166
46601,573284
46601,573314
46601,653690
46928,82193
46928,100315
46928,116008
46928,191575
46928,195570
46928,198174
46928,201734
46928,284183
46928,413972
46928,558861
46928,581936
46928,728229
46928,742734
46928,861376
46928,873314
46928,909843
46928,1017346
46928,1147152
46928,1447934
47399,582067
47436,33877
47436,40031
47436,228799
47436,53746
47436,412949
47436,578900
47436,259127
47436,578897
47436,376516
47436,484996
47436,284279
47436,415224
47436,211997
47436,344270
47436,116169
47436,488665
47436,117064
47436,511305
47436,297829
47436,458449
47436,420147
47436,63025
47436,118953
47436,232898
47436,219674
47436,579122
47436,336025
47436,579123
47436,329317
47436,513237
47436,191358
47436,260674
47436,579124
47436,337136
47436,579127
47436,336407
47436,548589
47436,299294
47436,190610
47436,155458
47541,389085
47541,458270
47547,428326
47547,338154
47547,14837
47547,192727
47547,549958
47547,251163
47547,548046
47547,580066
47547,580091
47547,411401
47547,428393
47547,580072
47547,580089
47547,467379
47547,187562
47547,580092
47547,413632
47547,580094
47547,435186
47547,580035
47547,547230
47547,580140
47547,547179
47547,580070
47547,335972
47547,267391
47547,580141
47547,143046
47547,138036
47547,458533
47547,547180
47547,186128
47547,394873
47547,181140
47547,93487
47547,549957
47547,361236
47547,429572
47547,547310
47547,395820
47547,98421
47547,580292
47547,348619
47717,579770
47717,579774
47717,579800
47717,47785
