user_id,completion_percentage,gender,AGE
75791,69,1.0,20.0
75842,28,1.0,0.0
75750,90,1.0,17.0
75821,69,1.0,0.0
75792,59,0.0,0.0
75859,12,1.0,0.0
75758,12,1.0,24.0
75718,36,0.0,24.0
75719,71,0.0,0.0
75864,62,1.0,18.0
75720,72,1.0,24.0
75931,76,1.0,17.0
75658,50,0.0,16.0
75659,12,1.0,20.0
75834,12,0.0,0.0
75903,74,0.0,0.0
75762,59,1.0,25.0
75866,66,1.0,19.0
75848,50,1.0,0.0
75763,12,1.0,21.0
75867,71,1.0,0.0
75875,66,0.0,25.0
75868,12,1.0,0.0
75876,12,1.0,22.0
75838,69,1.0,28.0
75877,62,1.0,24.0
75924,59,0.0,11.0
75869,45,1.0,16.0
75905,53,1.0,16.0
75925,83,0.0,17.0
75870,72,0.0,0.0
75879,28,1.0,28.0
75880,60,1.0,24.0
75934,36,0.0,0.0
75977,60,1.0,0.0
75935,64,0.0,0.0
75936,12,0.0,0.0
75969,72,1.0,16.0
75927,12,1.0,18.0
75937,81,0.0,0.0
75928,62,1.0,0.0
75978,62,1.0,0.0
75930,66,1.0,17.0
75979,14,1.0,0.0
75981,12,1.0,29.0
76022,16,1.0,0.0
75854,41,1.0,24.0
75985,12,1.0,25.0
76052,14,1.0,0.0
76010,12,1.0,18.0
76053,64,1.0,22.0
76011,64,0.0,18.0
75996,66,0.0,13.0
75896,71,1.0,0.0
75989,12,0.0,19.0
75997,78,0.0,0.0
76069,60,1.0,24.0
76013,14,0.0,18.0
75998,12,1.0,17.0
75999,12,1.0,18.0
76000,29,0.0,15.0
76002,12,1.0,18.0
75971,33,0.0,0.0
76129,69,0.0,0.0
75972,78,1.0,0.0
76156,41,0.0,22.0
76157,72,0.0,0.0
76160,53,1.0,20.0
76161,79,1.0,0.0
76055,62,1.0,24.0
76115,69,0.0,0.0
76072,33,0.0,0.0
76031,59,0.0,0.0
76073,74,0.0,18.0
76057,67,1.0,0.0
76049,74,0.0,22.0
76058,57,0.0,0.0
76116,53,1.0,17.0
76163,12,0.0,22.0
76074,71,0.0,0.0
76150,69,1.0,19.0
76121,41,0.0,0.0
76167,28,0.0,17.0
76152,43,1.0,20.0
76204,71,1.0,0.0
76122,76,1.0,0.0
76220,57,1.0,18.0
76154,64,0.0,0.0
76177,47,1.0,0.0
76077,69,0.0,0.0
76124,55,1.0,0.0
76221,17,0.0,0.0
76078,67,1.0,25.0
76237,12,1.0,20.0
76155,81,0.0,0.0
76178,12,1.0,21.0
76180,12,0.0,0.0
76210,57,1.0,0.0
76181,12,0.0,22.0
76079,34,0.0,0.0
76080,12,1.0,18.0
76223,14,1.0,0.0
76224,69,0.0,20.0
76269,40,0.0,40.0
76065,12,1.0,18.0
76242,66,1.0,24.0
76339,69,1.0,14.0
76226,79,0.0,0.0
76227,64,0.0,0.0
76396,57,1.0,20.0
76426,38,1.0,0.0
76412,66,1.0,0.0
76428,74,1.0,13.0
76271,12,1.0,0.0
76442,33,0.0,0.0
76429,14,0.0,23.0
76417,16,0.0,20.0
76430,50,0.0,0.0
76444,66,1.0,0.0
76487,29,0.0,20.0
76421,79,0.0,18.0
76501,69,1.0,20.0
76489,71,0.0,22.0
76502,59,1.0,24.0
76492,64,0.0,25.0
76431,12,1.0,25.0
76517,12,0.0,0.0
76494,57,0.0,23.0
76425,60,0.0,14.0
76315,57,0.0,0.0
76288,66,0.0,19.0
76318,84,1.0,17.0
76320,83,1.0,13.0
76499,57,1.0,0.0
76483,12,1.0,23.0
76409,12,1.0,0.0
76503,53,0.0,23.0
76504,71,0.0,0.0
76607,60,0.0,18.0
76505,12,1.0,26.0
76608,64,1.0,0.0
76621,71,0.0,0.0
76622,55,1.0,20.0
76469,67,1.0,19.0
76437,29,1.0,22.0
76440,21,1.0,20.0
76683,17,1.0,21.0
76684,67,1.0,23.0
76686,12,0.0,22.0
76618,21,0.0,0.0
76619,76,0.0,0.0
76658,59,0.0,0.0
76743,86,1.0,16.0
76659,14,1.0,21.0
76786,36,1.0,37.0
76744,22,1.0,0.0
76745,71,0.0,0.0
76803,43,0.0,17.0
76804,48,1.0,26.0
76747,62,0.0,25.0
76805,48,1.0,18.0
76847,64,1.0,31.0
76876,64,1.0,30.0
76862,48,1.0,24.0
76823,59,1.0,0.0
76795,71,1.0,22.0
76906,62,0.0,0.0
76881,22,1.0,0.0
76882,67,1.0,26.0
76604,62,0.0,0.0
76884,12,0.0,26.0
76921,22,1.0,31.0
76885,12,0.0,24.0
76922,16,0.0,22.0
76784,62,0.0,0.0
76765,78,0.0,0.0
76766,12,0.0,41.0
76767,55,1.0,19.0
76981,34,0.0,0.0
76849,71,0.0,22.0
76982,69,0.0,28.0
76983,62,1.0,0.0
76852,76,1.0,15.0
76853,45,1.0,0.0
77026,60,1.0,24.0
77016,12,1.0,17.0
76923,12,0.0,0.0
76924,47,0.0,25.0
76785,57,1.0,28.0
76895,14,1.0,22.0
76927,62,1.0,39.0
76915,62,0.0,0.0
76900,12,0.0,22.0
76933,76,1.0,15.0
77086,59,0.0,19.0
76972,33,1.0,30.0
77087,71,0.0,0.0
77088,67,0.0,25.0
77001,62,0.0,0.0
77117,69,1.0,21.0
77120,36,1.0,22.0
77136,55,1.0,20.0
77002,74,1.0,31.0
76974,62,1.0,13.0
76935,12,1.0,31.0
76975,66,1.0,24.0
76976,74,1.0,0.0
76977,38,0.0,25.0
76978,55,0.0,26.0
77236,50,1.0,0.0
77171,14,0.0,0.0
77172,64,1.0,25.0
77281,17,1.0,22.0
77005,14,1.0,0.0
77341,12,1.0,0.0
77263,71,1.0,11.0
77115,47,1.0,30.0
77374,69,1.0,22.0
77433,12,0.0,22.0
77435,43,1.0,27.0
77422,36,1.0,22.0
77391,21,1.0,22.0
77477,12,1.0,0.0
77437,74,1.0,29.0
77479,64,1.0,0.0
77427,12,1.0,25.0
77428,33,1.0,27.0
77509,38,1.0,0.0
77512,78,0.0,12.0
77528,59,1.0,0.0
77498,71,1.0,0.0
77542,60,0.0,22.0
77515,79,1.0,0.0
77573,12,1.0,24.0
77531,60,0.0,0.0
77475,12,0.0,0.0
77543,66,1.0,21.0
77516,12,1.0,0.0
77518,14,0.0,20.0
77575,66,1.0,16.0
77411,55,0.0,0.0
77481,22,1.0,17.0
77413,67,0.0,22.0
77482,12,1.0,19.0
77414,12,1.0,24.0
77415,31,1.0,16.0
77549,16,1.0,31.0
77687,69,1.0,26.0
77535,57,0.0,17.0
77555,69,0.0,0.0
77673,79,1.0,0.0
77680,43,0.0,21.0
77348,17,1.0,0.0
77622,72,1.0,18.0
77689,50,1.0,0.0
77779,12,0.0,17.0
77690,12,0.0,0.0
77683,47,1.0,20.0
77836,57,1.0,23.0
77684,45,1.0,0.0
77851,33,0.0,17.0
77785,40,0.0,0.0
77749,43,1.0,18.0
77852,12,1.0,26.0
77786,24,0.0,0.0
77741,78,0.0,0.0
77855,52,1.0,29.0
77856,72,1.0,0.0
77743,64,1.0,0.0
77830,67,1.0,21.0
77898,72,1.0,13.0
77857,12,1.0,24.0
77841,50,0.0,0.0
77899,64,1.0,14.0
77912,74,1.0,18.0
77885,62,1.0,26.0
77913,76,0.0,14.0
77901,12,1.0,0.0
77752,64,0.0,25.0
77844,64,1.0,20.0
77754,31,0.0,21.0
77845,64,0.0,18.0
77863,12,0.0,19.0
77755,53,0.0,21.0
77864,72,0.0,0.0
77756,66,1.0,26.0
77941,66,1.0,20.0
77846,60,1.0,21.0
77847,12,0.0,0.0
77943,57,1.0,17.0
77849,66,0.0,0.0
77850,12,0.0,0.0
77833,45,0.0,20.0
77889,62,0.0,21.0
77970,64,0.0,13.0
78046,55,0.0,12.0
78047,12,0.0,17.0
78026,83,1.0,21.0
77835,71,0.0,22.0
77993,59,0.0,21.0
78091,29,0.0,15.0
78093,12,1.0,23.0
78094,53,1.0,25.0
78136,64,1.0,28.0
78108,66,0.0,0.0
78151,62,1.0,26.0
78153,12,1.0,27.0
78154,12,1.0,28.0
78039,48,0.0,0.0
78115,59,1.0,19.0
78200,67,1.0,25.0
78042,19,0.0,16.0
78043,64,0.0,17.0
78226,52,1.0,29.0
78133,48,1.0,22.0
78044,36,1.0,32.0
78227,62,1.0,22.0
78096,26,1.0,0.0
78045,67,1.0,0.0
78241,74,0.0,0.0
78097,31,1.0,29.0
78134,12,1.0,21.0
78098,47,0.0,0.0
78229,60,1.0,9.0
78099,12,1.0,40.0
78271,53,1.0,0.0
78101,14,1.0,31.0
78231,12,0.0,27.0
78272,12,1.0,25.0
78233,48,1.0,10.0
78234,62,0.0,11.0
78235,74,0.0,0.0
78216,81,1.0,18.0
78243,62,0.0,19.0
78217,52,0.0,11.0
78117,88,0.0,16.0
78218,79,0.0,14.0
78287,28,0.0,21.0
78237,67,0.0,27.0
78148,41,1.0,17.0
78162,67,1.0,22.0
78288,67,1.0,17.0
78238,12,0.0,21.0
78220,12,1.0,0.0
78249,22,1.0,21.0
78331,22,0.0,24.0
78222,12,1.0,0.0
78349,48,0.0,28.0
78322,78,0.0,17.0
78270,52,1.0,0.0
78282,66,1.0,26.0
78240,67,1.0,23.0
78325,48,0.0,0.0
78353,66,1.0,16.0
78468,72,0.0,15.0
78422,66,1.0,20.0
78469,72,1.0,25.0
78330,16,0.0,30.0
78470,21,0.0,0.0
78385,71,0.0,12.0
78386,24,1.0,21.0
78511,86,1.0,12.0
78445,53,1.0,0.0
78512,47,0.0,36.0
78545,71,1.0,0.0
78515,21,1.0,0.0
78586,14,1.0,19.0
78507,12,1.0,28.0
78609,24,0.0,48.0
78662,67,1.0,21.0
78593,67,1.0,23.0
78665,71,1.0,0.0
78694,26,1.0,22.0
78667,12,0.0,20.0
78695,66,1.0,0.0
78736,57,0.0,23.0
78697,60,1.0,23.0
78418,17,1.0,0.0
78739,76,0.0,24.0
78781,69,0.0,0.0
78741,17,1.0,18.0
78700,16,0.0,16.0
78600,62,1.0,0.0
78784,12,0.0,0.0
78701,67,1.0,18.0
78702,64,1.0,21.0
78798,67,1.0,23.0
78685,12,1.0,0.0
78742,19,1.0,22.0
78686,59,1.0,12.0
78743,66,1.0,0.0
78813,12,0.0,0.0
78744,67,1.0,0.0
78745,40,1.0,26.0
78746,59,1.0,20.0
78689,12,1.0,22.0
78747,62,0.0,20.0
78842,59,1.0,0.0
78776,72,1.0,0.0
78653,64,1.0,19.0
78845,59,1.0,0.0
78730,69,0.0,33.0
78786,64,0.0,20.0
78835,71,1.0,30.0
78732,16,1.0,21.0
78901,14,1.0,23.0
78788,69,1.0,21.0
78836,83,1.0,15.0
78903,43,1.0,23.0
78806,71,1.0,0.0
78904,50,1.0,22.0
78808,86,0.0,13.0
78877,12,1.0,0.0
78791,57,1.0,18.0
78878,60,1.0,29.0
78815,12,0.0,23.0
78947,43,1.0,29.0
78816,12,0.0,22.0
78810,62,1.0,35.0
78881,45,1.0,17.0
78948,72,0.0,24.0
78793,47,1.0,24.0
78883,26,0.0,18.0
78978,12,0.0,0.0
78979,59,0.0,23.0
78823,69,0.0,25.0
78929,12,1.0,26.0
78905,41,1.0,23.0
78906,69,0.0,0.0
79051,14,1.0,34.0
78891,19,1.0,20.0
78997,66,1.0,0.0
78967,72,1.0,40.0
78943,12,1.0,22.0
78944,78,1.0,20.0
78984,12,1.0,22.0
79027,12,1.0,21.0
78974,66,1.0,24.0
78899,43,0.0,21.0
79084,71,1.0,24.0
79049,53,0.0,20.0
79088,16,1.0,0.0
79186,60,1.0,14.0
79123,12,1.0,0.0
79189,52,0.0,21.0
79029,12,1.0,29.0
79030,71,1.0,29.0
79181,57,1.0,0.0
79205,38,1.0,25.0
79031,69,1.0,23.0
79237,14,0.0,0.0
79151,64,0.0,15.0
79238,50,1.0,18.0
79182,71,0.0,16.0
79183,71,1.0,26.0
79292,45,1.0,18.0
79293,67,1.0,26.0
79306,48,0.0,0.0
79154,12,0.0,0.0
79244,66,1.0,18.0
79155,64,0.0,0.0
79307,47,1.0,22.0
79245,31,0.0,0.0
79308,57,1.0,0.0
79337,57,1.0,26.0
79285,67,1.0,18.0
79339,64,0.0,0.0
79273,55,1.0,17.0
79287,12,1.0,18.0
79324,67,1.0,30.0
79251,57,0.0,19.0
79185,74,0.0,16.0
79384,38,1.0,0.0
79290,16,0.0,0.0
79428,69,0.0,0.0
79309,69,1.0,22.0
79416,12,0.0,0.0
79447,69,0.0,19.0
79432,28,0.0,0.0
79449,55,0.0,0.0
79330,40,1.0,21.0
79399,19,1.0,27.0
79402,12,0.0,22.0
79421,12,1.0,0.0
79477,12,1.0,22.0
79305,19,0.0,0.0
79312,57,1.0,27.0
79490,64,0.0,20.0
79316,33,1.0,0.0
79492,72,1.0,18.0
79451,48,1.0,18.0
79403,12,0.0,0.0
79497,12,1.0,20.0
79404,12,0.0,22.0
79377,62,1.0,20.0
79561,12,1.0,30.0
79576,12,0.0,22.0
79335,71,1.0,21.0
79526,12,1.0,23.0
79638,47,1.0,30.0
79639,60,1.0,19.0
79582,12,0.0,25.0
79499,62,1.0,19.0
79667,86,0.0,15.0
79541,14,1.0,22.0
79670,69,1.0,0.0
79658,64,1.0,23.0
79659,12,0.0,0.0
79660,12,0.0,0.0
79756,43,0.0,27.0
79758,57,0.0,50.0
79761,21,0.0,0.0
79762,48,0.0,29.0
79630,79,1.0,16.0
79730,12,1.0,28.0
79632,12,0.0,0.0
79705,52,1.0,0.0
79633,17,0.0,0.0
79664,57,1.0,22.0
79665,59,0.0,23.0
79737,64,1.0,0.0
79804,28,0.0,23.0
79770,64,1.0,22.0
79774,12,0.0,0.0
79721,52,1.0,11.0
79722,71,1.0,0.0
79724,29,1.0,38.0
79749,16,1.0,42.0
79725,57,1.0,31.0
79808,14,1.0,18.0
79753,67,1.0,0.0
79907,57,0.0,20.0
79908,16,0.0,21.0
79866,33,1.0,23.0
79909,62,1.0,0.0
79841,76,1.0,15.0
79778,64,0.0,0.0
79677,69,1.0,0.0
79867,12,0.0,21.0
79887,21,0.0,22.0
79937,12,0.0,0.0
79938,48,1.0,0.0
79939,12,0.0,0.0
79918,12,1.0,0.0
79797,12,0.0,0.0
79954,66,1.0,23.0
79943,72,1.0,16.0
79958,43,1.0,28.0
79961,64,1.0,24.0
79964,66,0.0,19.0
79927,48,0.0,20.0
79973,19,1.0,20.0
80049,64,1.0,0.0
79975,78,1.0,0.0
80089,43,0.0,16.0
80051,48,0.0,23.0
79978,31,1.0,21.0
80003,83,1.0,18.0
80029,33,0.0,0.0
80118,26,0.0,0.0
80146,71,1.0,21.0
80161,69,0.0,0.0
80004,66,1.0,18.0
80164,22,0.0,22.0
80207,64,1.0,18.0
80208,60,1.0,25.0
80194,60,1.0,36.0
80195,50,1.0,0.0
80197,40,1.0,0.0
80122,47,1.0,0.0
80199,66,0.0,0.0
80123,69,1.0,26.0
80214,66,0.0,23.0
80124,66,0.0,20.0
80268,14,0.0,13.0
80271,67,0.0,23.0
80256,12,1.0,22.0
80283,78,0.0,18.0
80153,71,1.0,15.0
80284,59,1.0,33.0
80125,64,1.0,0.0
80301,48,1.0,0.0
80156,12,1.0,0.0
80286,69,1.0,0.0
80265,74,0.0,0.0
80288,26,1.0,0.0
80309,59,1.0,0.0
80416,14,0.0,22.0
80417,55,0.0,29.0
80290,48,1.0,24.0
80359,60,1.0,23.0
80418,12,1.0,27.0
80292,12,1.0,25.0
80378,67,1.0,17.0
80293,34,1.0,24.0
80381,79,1.0,18.0
80328,64,1.0,18.0
80382,31,0.0,0.0
80330,33,1.0,25.0
80366,12,0.0,36.0
80440,66,1.0,21.0
80369,57,1.0,23.0
80454,52,0.0,0.0
80338,64,1.0,25.0
80455,55,1.0,28.0
80157,12,1.0,21.0
80457,52,1.0,0.0
80412,59,1.0,21.0
80413,64,0.0,0.0
80596,57,1.0,24.0
80414,78,0.0,0.0
80598,71,0.0,21.0
80415,66,0.0,22.0
80612,41,0.0,0.0
80400,12,1.0,0.0
80620,72,1.0,13.0
80589,66,0.0,0.0
80720,19,1.0,0.0
80664,12,1.0,19.0
80721,64,0.0,0.0
80590,86,1.0,0.0
80723,66,0.0,17.0
80695,26,0.0,0.0
80654,66,1.0,0.0
80776,12,0.0,19.0
80765,55,1.0,19.0
80791,76,1.0,0.0
80753,69,1.0,0.0
80767,60,1.0,0.0
80755,48,1.0,0.0
80756,12,1.0,27.0
80793,71,1.0,20.0
80808,59,0.0,0.0
80758,45,0.0,25.0
80728,21,1.0,0.0
80828,38,0.0,0.0
80829,34,0.0,0.0
80926,59,0.0,0.0
80768,12,1.0,0.0
80850,47,1.0,21.0
80759,12,1.0,0.0
80927,12,1.0,22.0
80928,43,1.0,16.0
80861,81,0.0,18.0
80929,12,1.0,0.0
80945,12,0.0,21.0
80931,59,1.0,24.0
80770,12,0.0,19.0
80884,69,1.0,25.0
80933,12,0.0,24.0
80772,60,1.0,19.0
80935,71,0.0,23.0
81018,53,1.0,22.0
80774,59,1.0,112.0
81020,29,0.0,22.0
81021,66,0.0,23.0
80891,38,1.0,26.0
80892,64,1.0,25.0
81022,62,0.0,23.0
80893,24,1.0,25.0
81023,67,1.0,26.0
81024,53,0.0,25.0
81080,71,1.0,20.0
81107,71,1.0,0.0
81108,64,0.0,12.0
81110,81,1.0,0.0
81167,12,1.0,26.0
81183,14,1.0,18.0
81168,71,1.0,21.0
81112,50,1.0,24.0
81127,66,1.0,18.0
81114,43,1.0,35.0
81115,12,0.0,0.0
81100,22,0.0,22.0
81116,24,1.0,29.0
81131,64,1.0,0.0
81101,62,0.0,25.0
81117,33,0.0,22.0
81197,31,1.0,39.0
81229,76,1.0,14.0
81085,90,0.0,14.0
81155,12,0.0,0.0
81158,12,0.0,34.0
81260,12,0.0,22.0
81274,31,1.0,0.0
81275,52,0.0,16.0
81161,86,1.0,15.0
81318,62,1.0,26.0
81278,71,0.0,18.0
81269,21,1.0,19.0
81195,45,0.0,15.0
81378,76,1.0,12.0
81379,12,0.0,0.0
81380,14,1.0,34.0
81452,12,1.0,33.0
81150,66,1.0,0.0
81486,71,1.0,0.0
81487,19,0.0,15.0
81488,26,1.0,23.0
81502,19,1.0,18.0
81410,67,0.0,17.0
81578,71,1.0,25.0
81411,64,0.0,0.0
81412,67,1.0,19.0
81617,62,0.0,29.0
81618,41,1.0,19.0
81604,69,1.0,26.0
81605,64,0.0,22.0
81415,74,0.0,9.0
81549,28,0.0,0.0
81664,59,0.0,21.0
81666,12,1.0,0.0
81667,66,1.0,26.0
81699,38,1.0,20.0
81700,22,0.0,18.0
81555,31,0.0,21.0
81741,40,0.0,0.0
81681,71,1.0,0.0
81758,71,1.0,0.0
81743,66,0.0,21.0
81684,53,1.0,0.0
81857,12,0.0,0.0
81799,47,1.0,28.0
81827,69,1.0,0.0
81858,16,1.0,16.0
81859,71,0.0,16.0
81829,28,1.0,0.0
81886,76,1.0,46.0
81830,84,0.0,13.0
81831,66,1.0,16.0
81932,40,1.0,18.0
81951,62,0.0,0.0
81832,78,1.0,0.0
81806,55,1.0,31.0
81834,12,0.0,24.0
81835,62,1.0,23.0
81836,12,1.0,18.0
81847,12,1.0,24.0
81976,59,0.0,26.0
81839,59,1.0,23.0
81904,55,0.0,24.0
81978,66,0.0,29.0
81979,12,0.0,26.0
81849,24,1.0,25.0
81905,57,0.0,21.0
81850,45,1.0,0.0
81851,17,0.0,22.0
82006,76,0.0,0.0
81853,43,1.0,18.0
81907,24,1.0,0.0
81825,64,1.0,0.0
81855,33,1.0,15.0
81969,62,1.0,30.0
81908,67,0.0,17.0
82011,14,1.0,18.0
81909,14,1.0,0.0
82001,57,1.0,17.0
81929,62,1.0,25.0
81895,71,0.0,28.0
82002,16,1.0,17.0
82013,72,1.0,0.0
81930,36,0.0,24.0
81984,66,1.0,24.0
82066,14,0.0,0.0
82067,64,1.0,0.0
81971,52,1.0,23.0
82068,67,1.0,17.0
82111,53,1.0,0.0
82003,55,1.0,0.0
82112,67,0.0,0.0
82113,74,1.0,13.0
82070,34,0.0,0.0
82004,16,0.0,0.0
82086,60,1.0,18.0
82171,17,1.0,29.0
82115,45,0.0,0.0
82186,64,0.0,24.0
82172,33,0.0,0.0
82116,62,0.0,0.0
82073,12,1.0,12.0
82173,26,1.0,0.0
82187,60,0.0,23.0
82188,55,0.0,22.0
82075,64,0.0,0.0
82189,57,1.0,22.0
82176,12,0.0,23.0
82177,66,1.0,22.0
82216,57,0.0,25.0
82077,72,0.0,24.0
82218,76,1.0,20.0
82118,12,1.0,0.0
82098,36,0.0,0.0
82055,14,1.0,0.0
82121,74,1.0,17.0
82131,12,0.0,0.0
82292,12,1.0,0.0
82321,67,1.0,13.0
82293,52,0.0,24.0
82294,69,0.0,0.0
82322,69,0.0,0.0
82105,38,0.0,21.0
82297,26,1.0,0.0
82107,34,0.0,23.0
82209,16,0.0,0.0
82061,81,1.0,16.0
82108,64,0.0,23.0
82324,71,1.0,15.0
82299,12,1.0,20.0
82211,60,1.0,25.0
82325,69,0.0,0.0
82110,12,0.0,24.0
82062,53,1.0,22.0
82212,12,1.0,28.0
82166,12,0.0,23.0
82351,38,0.0,0.0
82213,14,1.0,21.0
82352,62,0.0,25.0
82288,16,1.0,23.0
82214,79,1.0,16.0
82168,59,0.0,23.0
82289,31,1.0,24.0
82290,62,1.0,27.0
82215,62,1.0,13.0
82353,50,0.0,23.0
82221,12,1.0,16.0
82169,22,1.0,21.0
82170,55,1.0,25.0
82222,69,1.0,0.0
82367,84,0.0,0.0
82327,34,0.0,30.0
82339,12,0.0,24.0
82340,67,1.0,0.0
82064,67,1.0,17.0
82347,71,1.0,0.0
82065,52,1.0,17.0
82140,29,1.0,21.0
82320,79,1.0,14.0
82416,67,1.0,20.0
82417,59,1.0,0.0
82418,12,1.0,19.0
82419,16,1.0,20.0
82387,31,0.0,23.0
82471,12,0.0,31.0
82389,69,0.0,24.0
82472,12,0.0,27.0
82429,50,0.0,24.0
82421,45,0.0,23.0
82423,72,0.0,24.0
82464,12,1.0,0.0
82395,12,1.0,0.0
82465,12,0.0,0.0
82562,48,1.0,20.0
82494,66,0.0,15.0
82369,34,0.0,0.0
82372,81,1.0,13.0
82374,71,0.0,0.0
82608,71,1.0,28.0
82474,38,0.0,0.0
82504,12,1.0,24.0
82505,14,1.0,21.0
82506,69,0.0,14.0
82450,64,0.0,24.0
82612,52,0.0,35.0
82466,52,0.0,25.0
82613,21,0.0,28.0
82451,55,1.0,0.0
82509,12,0.0,0.0
82452,55,1.0,25.0
82468,67,1.0,22.0
82453,12,0.0,0.0
82376,69,0.0,0.0
82469,12,0.0,23.0
82470,59,0.0,24.0
82512,12,1.0,26.0
82569,64,1.0,22.0
82668,83,0.0,21.0
82656,48,1.0,0.0
82600,74,1.0,11.0
82601,62,1.0,31.0
82603,50,1.0,24.0
82605,67,1.0,11.0
82476,71,1.0,19.0
82672,53,0.0,25.0
82559,12,1.0,0.0
82379,66,1.0,23.0
82673,12,1.0,0.0
82674,24,0.0,22.0
82801,69,1.0,27.0
82744,12,1.0,0.0
82481,29,1.0,20.0
82776,12,0.0,0.0
82676,36,0.0,25.0
82484,84,1.0,15.0
82778,74,0.0,50.0
82677,26,1.0,24.0
82678,69,0.0,25.0
82818,74,1.0,0.0
82747,64,0.0,0.0
82809,47,0.0,19.0
82865,60,0.0,26.0
82878,71,1.0,23.0
82868,21,1.0,0.0
82825,12,1.0,18.0
82960,71,1.0,0.0
82901,19,1.0,18.0
82912,66,1.0,19.0
82972,78,1.0,20.0
83029,69,0.0,0.0
82914,48,0.0,0.0
83071,78,1.0,0.0
82917,55,1.0,11.0
82918,48,1.0,22.0
83116,57,0.0,15.0
82992,33,1.0,23.0
82980,71,1.0,14.0
82888,86,1.0,15.0
82993,12,0.0,0.0
83076,19,0.0,0.0
83117,14,1.0,0.0
82994,14,0.0,0.0
82995,72,1.0,0.0
82889,41,1.0,28.0
83162,69,1.0,25.0
83118,12,1.0,0.0
82890,16,0.0,23.0
83120,16,0.0,17.0
83163,57,0.0,20.0
83164,67,1.0,18.0
83122,66,0.0,0.0
83165,12,1.0,19.0
83206,74,1.0,0.0
83166,69,0.0,0.0
83225,24,0.0,16.0
83251,71,1.0,13.0
83227,62,1.0,24.0
83070,66,1.0,26.0
83040,78,1.0,17.0
83123,67,1.0,0.0
83124,47,1.0,16.0
83281,48,0.0,24.0
83125,12,1.0,19.0
83267,59,1.0,0.0
83231,69,1.0,0.0
83258,57,1.0,25.0
83243,64,1.0,20.0
83189,79,0.0,0.0
83126,67,0.0,17.0
83194,40,1.0,0.0
83127,66,1.0,18.0
83195,74,1.0,17.0
83269,72,0.0,15.0
83312,66,1.0,29.0
83198,16,0.0,0.0
83247,76,1.0,0.0
83273,12,1.0,27.0
83278,40,1.0,18.0
83280,12,0.0,0.0
83129,64,1.0,19.0
83130,29,1.0,0.0
83461,12,1.0,23.0
83480,26,1.0,19.0
83495,21,1.0,19.0
83482,14,0.0,0.0
83351,12,1.0,0.0
83496,47,1.0,20.0
83484,14,1.0,20.0
83353,67,1.0,0.0
83485,36,0.0,18.0
83523,17,1.0,0.0
83524,64,1.0,15.0
83500,12,1.0,22.0
83551,66,0.0,23.0
83455,12,0.0,17.0
83398,64,0.0,19.0
83501,50,0.0,0.0
83456,72,0.0,0.0
83437,33,0.0,0.0
83438,62,1.0,19.0
83539,78,0.0,16.0
83467,41,0.0,0.0
83399,62,0.0,18.0
83457,16,0.0,17.0
83439,66,0.0,0.0
83553,71,0.0,21.0
83515,12,1.0,20.0
83555,74,0.0,0.0
83459,72,0.0,16.0
83531,57,0.0,22.0
83532,12,0.0,19.0
83518,17,1.0,20.0
83472,22,0.0,0.0
83558,52,0.0,0.0
83559,12,0.0,21.0
83656,69,1.0,23.0
83616,62,1.0,21.0
83642,66,1.0,0.0
83657,86,1.0,16.0
83701,71,0.0,0.0
83560,72,1.0,20.0
83702,74,0.0,20.0
83546,78,0.0,0.0
83691,14,0.0,19.0
83704,60,1.0,19.0
83634,71,1.0,0.0
83693,36,0.0,0.0
83706,64,1.0,29.0
83697,52,1.0,22.0
83739,50,1.0,27.0
83659,78,1.0,16.0
83698,34,0.0,23.0
83740,60,1.0,25.0
83699,31,1.0,27.0
83660,71,1.0,18.0
83606,72,0.0,0.0
83700,62,1.0,19.0
83661,62,0.0,17.0
83749,50,0.0,0.0
83742,74,1.0,29.0
83635,72,1.0,18.0
83750,12,1.0,29.0
83752,71,1.0,22.0
83637,50,1.0,19.0
83836,34,0.0,17.0
83666,38,1.0,23.0
83902,67,1.0,0.0
83726,14,1.0,33.0
83944,55,0.0,23.0
83771,69,1.0,17.0
83772,45,1.0,11.0
83729,71,1.0,29.0
83773,83,1.0,20.0
83957,64,1.0,25.0
83958,67,0.0,19.0
83959,59,0.0,22.0
83960,64,1.0,19.0
84004,12,0.0,41.0
83849,84,0.0,20.0
83830,71,1.0,0.0
83955,12,0.0,0.0
84047,67,1.0,0.0
84006,66,0.0,18.0
83886,64,1.0,22.0
84048,62,0.0,20.0
83832,28,1.0,0.0
84008,72,0.0,0.0
84049,66,1.0,20.0
83890,16,1.0,25.0
84012,60,1.0,21.0
83937,79,0.0,0.0
84124,67,1.0,25.0
83940,12,0.0,0.0
84126,78,0.0,0.0
84186,41,1.0,24.0
84189,12,0.0,0.0
84128,66,0.0,0.0
84211,74,1.0,17.0
84129,14,1.0,19.0
84174,78,1.0,22.0
84191,67,0.0,24.0
84175,62,0.0,21.0
84192,55,1.0,24.0
84194,57,1.0,25.0
84207,55,1.0,27.0
84146,55,0.0,0.0
84274,47,0.0,23.0
84379,59,1.0,23.0
84421,29,1.0,0.0
84425,62,1.0,0.0
84324,79,0.0,0.0
84444,81,0.0,0.0
84327,60,0.0,20.0
84446,12,0.0,22.0
84448,12,0.0,0.0
84329,29,1.0,31.0
84601,12,0.0,24.0
