user_id,completion_percentage,gender,AGE
457449,47,0.0,17.0
457452,71,0.0,17.0
457453,69,0.0,15.0
457455,55,0.0,17.0
457482,67,0.0,0.0
457681,59,1.0,0.0
457763,38,1.0,0.0
457983,74,0.0,0.0
457844,28,0.0,16.0
457986,34,0.0,16.0
457784,19,0.0,20.0
457905,59,1.0,19.0
458010,12,0.0,0.0
458021,67,0.0,0.0
458050,81,0.0,16.0
458174,47,0.0,18.0
458051,72,0.0,16.0
458175,33,0.0,15.0
458052,83,0.0,0.0
458025,74,0.0,0.0
458055,40,0.0,0.0
458270,62,1.0,0.0
458284,69,0.0,16.0
458248,60,0.0,19.0
458372,40,0.0,20.0
458271,28,0.0,0.0
458219,52,0.0,19.0
458447,38,1.0,17.0
458449,19,0.0,17.0
458451,12,0.0,17.0
458436,12,0.0,17.0
458439,62,1.0,18.0
458375,62,0.0,18.0
458378,71,1.0,27.0
458379,67,1.0,29.0
458530,64,1.0,15.0
458533,60,0.0,21.0
458534,72,1.0,18.0
458502,47,0.0,17.0
458503,41,0.0,17.0
458756,72,1.0,21.0
458884,95,0.0,14.0
458885,84,0.0,14.0
458886,67,0.0,15.0
458887,76,0.0,14.0
458888,72,0.0,14.0
458889,64,0.0,0.0
458891,67,0.0,0.0
458967,55,0.0,15.0
458968,60,1.0,0.0
458969,71,0.0,0.0
459183,12,0.0,17.0
459184,17,0.0,16.0
459271,67,1.0,26.0
459316,60,0.0,0.0
459346,62,1.0,0.0
459317,14,1.0,0.0
459318,12,1.0,20.0
459319,66,0.0,17.0
459320,57,0.0,18.0
459321,66,0.0,17.0
459347,62,0.0,0.0
459348,60,1.0,16.0
459268,60,0.0,18.0
459179,81,0.0,0.0
459269,72,0.0,16.0
459274,53,0.0,0.0
459270,12,1.0,30.0
459276,78,0.0,17.0
459452,12,1.0,0.0
459453,66,0.0,20.0
459454,17,0.0,16.0
459344,59,0.0,19.0
459278,57,1.0,0.0
459345,71,1.0,0.0
459426,12,0.0,0.0
459313,12,0.0,19.0
459314,59,0.0,19.0
459280,67,1.0,19.0
459428,47,0.0,0.0
459429,67,1.0,18.0
459281,14,0.0,0.0
459315,62,0.0,0.0
459430,12,0.0,17.0
459448,69,1.0,0.0
459449,74,1.0,18.0
459875,69,0.0,0.0
459909,59,0.0,0.0
459962,29,0.0,0.0
459963,62,1.0,0.0
459928,41,1.0,27.0
460128,57,0.0,29.0
460017,62,1.0,24.0
460020,59,1.0,0.0
460265,71,0.0,18.0
460339,59,0.0,17.0
460620,72,0.0,17.0
461027,64,0.0,0.0
461009,14,0.0,24.0
461222,81,1.0,15.0
461362,12,0.0,0.0
461481,78,0.0,0.0
461426,67,0.0,17.0
462265,41,0.0,25.0
462322,50,1.0,17.0
462413,62,0.0,0.0
462462,69,0.0,17.0
462589,57,0.0,28.0
462502,47,1.0,0.0
462907,67,0.0,27.0
463193,12,0.0,0.0
463467,67,1.0,39.0
463595,12,0.0,0.0
463891,16,0.0,20.0
464095,76,0.0,0.0
464425,17,0.0,0.0
464471,21,0.0,27.0
465669,69,0.0,0.0
465937,88,1.0,12.0
466082,64,1.0,15.0
466120,60,0.0,30.0
466171,43,1.0,23.0
466172,60,1.0,24.0
466173,62,0.0,21.0
466175,14,1.0,22.0
466231,12,0.0,24.0
466147,57,1.0,22.0
466232,60,1.0,0.0
466177,60,1.0,17.0
466236,66,1.0,0.0
466237,60,1.0,0.0
466178,12,1.0,23.0
466238,67,1.0,21.0
466179,72,1.0,25.0
466239,12,1.0,20.0
466181,24,0.0,0.0
466241,12,0.0,0.0
466242,67,0.0,24.0
466243,36,0.0,24.0
466169,67,0.0,24.0
466170,59,1.0,23.0
466122,26,0.0,25.0
466381,57,0.0,0.0
466370,84,0.0,12.0
466228,66,0.0,21.0
466285,36,0.0,21.0
466229,66,1.0,0.0
466379,66,0.0,11.0
466230,67,1.0,23.0
466523,55,1.0,23.0
466594,29,0.0,0.0
466726,12,0.0,27.0
466648,43,0.0,61.0
466915,33,0.0,17.0
467256,12,0.0,38.0
467188,48,0.0,14.0
467346,60,1.0,0.0
467379,17,1.0,23.0
467437,43,0.0,30.0
467370,81,1.0,20.0
467621,45,1.0,0.0
467877,72,1.0,30.0
467998,52,0.0,38.0
468027,72,1.0,15.0
468449,62,1.0,19.0
468590,67,1.0,25.0
468910,79,0.0,15.0
469145,64,0.0,22.0
469204,14,0.0,0.0
469205,53,1.0,28.0
469206,62,0.0,25.0
469207,43,1.0,31.0
469208,55,1.0,34.0
469217,14,0.0,0.0
469209,12,0.0,0.0
469218,55,0.0,21.0
469219,67,0.0,0.0
469266,62,1.0,0.0
469268,66,0.0,27.0
469221,12,0.0,27.0
469223,66,1.0,0.0
469215,48,0.0,27.0
469224,60,0.0,25.0
469225,62,0.0,32.0
469228,53,1.0,0.0
469269,45,0.0,21.0
469270,55,1.0,27.0
469229,17,0.0,24.0
469272,12,0.0,0.0
469456,64,0.0,30.0
469380,57,0.0,11.0
469455,52,0.0,34.0
469719,71,0.0,16.0
469789,53,0.0,14.0
469937,88,0.0,17.0
470118,26,0.0,17.0
470021,36,0.0,16.0
469990,64,1.0,16.0
470165,69,0.0,18.0
470256,26,0.0,15.0
470502,67,0.0,12.0
471047,21,1.0,17.0
471087,67,0.0,0.0
471155,74,1.0,26.0
471196,71,0.0,17.0
471241,26,0.0,15.0
471158,64,1.0,19.0
471159,60,0.0,12.0
471286,12,0.0,15.0
471160,17,0.0,0.0
471288,71,1.0,16.0
471198,76,1.0,17.0
471199,71,1.0,19.0
471200,55,0.0,15.0
471365,60,1.0,0.0
471202,14,1.0,17.0
471366,71,0.0,17.0
471367,50,0.0,0.0
471325,17,0.0,0.0
471283,43,0.0,0.0
471326,12,0.0,20.0
471285,76,1.0,0.0
471329,12,0.0,0.0
471330,41,1.0,17.0
471368,43,1.0,0.0
471369,66,1.0,16.0
471239,64,1.0,0.0
471240,67,0.0,19.0
471545,14,1.0,0.0
471510,16,0.0,21.0
471797,62,1.0,0.0
471803,67,1.0,14.0
471690,16,1.0,22.0
472196,91,0.0,0.0
472333,28,1.0,0.0
472496,69,0.0,0.0
472572,71,0.0,0.0
472704,24,1.0,26.0
473408,22,1.0,25.0
473441,12,0.0,21.0
473525,16,0.0,15.0
473621,17,1.0,0.0
473992,72,1.0,16.0
474038,76,1.0,29.0
474173,41,0.0,14.0
474237,47,1.0,0.0
474562,26,1.0,0.0
474984,21,0.0,26.0
475612,72,0.0,0.0
475731,14,0.0,0.0
475892,45,1.0,19.0
475922,12,1.0,25.0
475868,14,1.0,11.0
475933,26,0.0,0.0
475934,60,0.0,14.0
475935,55,0.0,14.0
476085,71,0.0,18.0
476691,83,0.0,15.0
476767,74,1.0,0.0
476846,31,0.0,36.0
476864,76,0.0,13.0
477113,19,0.0,22.0
477098,55,1.0,19.0
477588,72,0.0,35.0
477590,67,0.0,0.0
477617,74,0.0,0.0
477591,12,1.0,15.0
477618,57,1.0,0.0
477706,67,1.0,11.0
477707,62,1.0,34.0
477703,57,0.0,18.0
477704,67,1.0,35.0
477805,67,1.0,26.0
477870,12,1.0,27.0
478306,14,0.0,26.0
478411,62,1.0,0.0
478390,48,1.0,17.0
478391,74,1.0,17.0
478374,43,1.0,18.0
478375,24,1.0,0.0
478393,53,1.0,16.0
478443,55,1.0,25.0
478408,16,0.0,0.0
478423,64,0.0,16.0
478424,33,0.0,17.0
478425,66,0.0,0.0
478449,59,0.0,32.0
478521,69,1.0,22.0
478464,12,0.0,0.0
478465,64,1.0,0.0
478467,71,1.0,16.0
478468,52,1.0,0.0
478469,12,0.0,16.0
478661,33,0.0,15.0
478662,12,0.0,0.0
478966,72,1.0,0.0
478988,78,1.0,18.0
478989,14,1.0,20.0
478990,79,1.0,14.0
479054,76,1.0,20.0
478902,67,1.0,19.0
479036,59,0.0,20.0
479037,26,0.0,25.0
479038,60,0.0,20.0
479201,67,1.0,21.0
479175,34,0.0,14.0
479493,41,1.0,23.0
479561,50,0.0,32.0
479661,57,1.0,24.0
479516,36,1.0,27.0
479517,26,1.0,29.0
479796,12,0.0,15.0
480028,59,0.0,0.0
480055,12,0.0,19.0
480127,74,0.0,15.0
480102,60,0.0,0.0
480167,22,0.0,0.0
480085,14,0.0,20.0
480476,40,0.0,0.0
480737,12,0.0,26.0
480694,62,0.0,11.0
480738,41,1.0,29.0
480695,40,1.0,33.0
480797,14,0.0,22.0
480741,12,0.0,22.0
480650,28,0.0,16.0
480742,12,0.0,22.0
480743,19,0.0,22.0
480699,64,1.0,18.0
480746,12,0.0,22.0
480770,26,0.0,15.0
480826,50,1.0,24.0
480733,64,1.0,0.0
480827,12,0.0,22.0
480734,48,1.0,25.0
480688,43,0.0,32.0
480701,72,1.0,19.0
480776,12,1.0,0.0
480777,12,0.0,22.0
480860,64,1.0,0.0
480935,47,0.0,0.0
481006,62,1.0,25.0
480703,69,0.0,20.0
481007,78,1.0,17.0
481008,71,1.0,16.0
481009,64,1.0,18.0
480861,83,1.0,19.0
480824,17,1.0,0.0
481010,60,1.0,21.0
481011,45,0.0,17.0
480825,33,1.0,0.0
480865,38,1.0,16.0
481112,79,1.0,0.0
480922,12,1.0,29.0
481113,50,1.0,0.0
481076,60,1.0,0.0
480923,72,0.0,0.0
481115,67,1.0,0.0
480924,53,0.0,0.0
481078,14,0.0,0.0
481079,72,1.0,17.0
480926,71,1.0,15.0
480928,47,1.0,0.0
481117,26,0.0,0.0
481118,12,0.0,0.0
480969,47,1.0,0.0
480972,69,1.0,0.0
481216,69,0.0,0.0
480973,71,1.0,17.0
480974,57,1.0,0.0
481220,81,0.0,15.0
481207,21,0.0,0.0
481145,67,1.0,21.0
481146,43,0.0,0.0
481292,76,0.0,0.0
481147,69,1.0,14.0
481148,69,1.0,16.0
481149,71,0.0,14.0
481150,66,1.0,20.0
481151,71,1.0,0.0
481152,67,0.0,18.0
481154,57,1.0,0.0
481506,60,0.0,0.0
481466,12,0.0,0.0
481469,17,0.0,18.0
481571,72,1.0,17.0
481637,83,0.0,0.0
481597,60,0.0,35.0
481672,57,1.0,15.0
481981,12,0.0,25.0
481982,12,0.0,24.0
481973,52,0.0,24.0
481905,62,0.0,36.0
482105,52,1.0,30.0
482119,12,0.0,0.0
481977,72,0.0,18.0
481979,12,1.0,27.0
482326,64,1.0,15.0
482299,52,0.0,22.0
482362,62,0.0,24.0
482202,66,0.0,13.0
482404,72,0.0,21.0
482537,14,0.0,0.0
482519,57,1.0,0.0
482691,64,1.0,0.0
482640,74,1.0,0.0
482607,66,1.0,0.0
482700,59,0.0,33.0
482608,40,1.0,0.0
482721,12,0.0,19.0
482903,55,0.0,17.0
482928,74,1.0,0.0
482905,67,0.0,18.0
482930,12,0.0,20.0
482931,84,0.0,0.0
482932,69,0.0,0.0
482933,60,0.0,0.0
482935,21,0.0,15.0
483216,67,1.0,23.0
483189,34,0.0,0.0
483191,12,0.0,21.0
483313,83,0.0,0.0
483526,16,1.0,0.0
483527,59,1.0,18.0
483528,57,1.0,17.0
483566,76,1.0,0.0
483628,52,0.0,0.0
483807,55,0.0,36.0
484407,55,0.0,17.0
484533,81,1.0,0.0
484286,84,0.0,14.0
484968,36,0.0,17.0
484996,31,1.0,16.0
485330,72,0.0,17.0
485331,64,0.0,18.0
485338,66,0.0,18.0
485492,72,0.0,0.0
485795,52,1.0,18.0
485797,12,1.0,31.0
486035,14,0.0,0.0
485805,69,0.0,15.0
485963,71,1.0,24.0
486231,60,0.0,26.0
486292,57,1.0,0.0
486417,43,1.0,0.0
486647,26,1.0,0.0
486999,60,0.0,0.0
487066,12,1.0,20.0
487093,40,0.0,22.0
487952,43,1.0,0.0
487953,55,0.0,0.0
487954,31,1.0,0.0
487958,64,0.0,0.0
487973,67,1.0,23.0
487946,12,0.0,47.0
487987,71,1.0,0.0
488043,12,1.0,27.0
487988,71,0.0,22.0
488044,33,1.0,26.0
488031,69,0.0,22.0
488073,33,0.0,30.0
487947,71,1.0,27.0
488074,59,1.0,26.0
488075,64,1.0,23.0
488034,60,1.0,33.0
487992,12,0.0,37.0
488076,66,1.0,27.0
488077,62,1.0,28.0
487949,53,0.0,31.0
488036,66,1.0,27.0
487950,62,1.0,23.0
488146,66,1.0,28.0
488078,53,1.0,31.0
488079,34,1.0,28.0
488038,36,0.0,22.0
488080,40,1.0,0.0
488081,59,0.0,0.0
488082,14,0.0,28.0
488191,57,0.0,20.0
488083,57,0.0,25.0
488084,45,0.0,32.0
488142,36,0.0,30.0
488143,31,0.0,24.0
488144,55,1.0,27.0
488229,38,0.0,18.0
488145,12,1.0,0.0
488160,12,1.0,0.0
488184,12,0.0,0.0
488357,24,1.0,23.0
488362,12,1.0,24.0
488279,64,1.0,23.0
488492,12,1.0,0.0
488456,48,0.0,17.0
488526,71,1.0,21.0
488510,57,1.0,22.0
488701,52,1.0,0.0
488665,66,1.0,19.0
488858,60,1.0,26.0
488800,14,1.0,37.0
489017,43,1.0,0.0
489064,71,1.0,13.0
489193,60,0.0,0.0
489120,66,1.0,0.0
489164,31,1.0,34.0
489059,17,0.0,23.0
489348,16,0.0,20.0
489370,64,0.0,22.0
489769,69,0.0,21.0
489757,71,1.0,20.0
489814,52,0.0,21.0
489817,67,0.0,0.0
489818,24,1.0,0.0
489742,19,1.0,23.0
490036,60,1.0,20.0
490324,64,0.0,18.0
490411,74,0.0,17.0
490419,12,0.0,19.0
490623,19,0.0,26.0
490681,12,0.0,0.0
490711,69,1.0,23.0
490713,55,1.0,25.0
490714,67,0.0,23.0
490759,24,1.0,21.0
490732,57,1.0,23.0
490735,52,1.0,25.0
490787,12,0.0,22.0
490736,31,1.0,26.0
490803,64,1.0,23.0
490804,12,1.0,22.0
490677,12,0.0,24.0
490798,59,1.0,0.0
490707,71,1.0,111.0
490820,12,0.0,26.0
490891,12,0.0,0.0
490708,57,1.0,26.0
490710,69,1.0,29.0
490864,47,1.0,17.0
490890,57,0.0,29.0
491106,69,1.0,25.0
490875,72,0.0,0.0
491267,14,0.0,0.0
491300,74,0.0,14.0
491302,28,0.0,0.0
491304,16,1.0,25.0
491387,12,1.0,18.0
491308,48,0.0,0.0
491388,72,1.0,0.0
491331,67,1.0,19.0
491332,16,1.0,23.0
491389,64,1.0,23.0
491390,45,1.0,15.0
491391,45,1.0,0.0
491392,50,1.0,15.0
491418,69,1.0,21.0
491382,59,1.0,0.0
491393,52,0.0,0.0
491394,64,0.0,24.0
491383,14,0.0,0.0
491384,59,1.0,22.0
491385,57,1.0,21.0
491410,71,0.0,0.0
491411,66,1.0,0.0
491413,69,0.0,20.0
491448,57,0.0,20.0
491414,48,1.0,21.0
491450,67,0.0,33.0
491451,64,1.0,0.0
491453,24,0.0,0.0
491361,69,1.0,27.0
491443,12,1.0,19.0
491444,12,0.0,21.0
491445,57,1.0,0.0
491336,67,0.0,27.0
491364,12,1.0,16.0
491521,62,1.0,24.0
491365,14,0.0,21.0
491522,64,0.0,20.0
491366,12,0.0,0.0
491551,47,1.0,20.0
491367,48,0.0,18.0
491524,66,1.0,0.0
491553,64,1.0,24.0
491567,57,1.0,0.0
491581,52,1.0,22.0
491569,78,1.0,16.0
491545,43,1.0,24.0
491546,12,0.0,22.0
491547,66,1.0,24.0
491548,14,0.0,0.0
491549,12,0.0,22.0
491562,69,0.0,19.0
491550,64,0.0,20.0
491563,29,1.0,0.0
491731,12,1.0,34.0
491732,45,0.0,0.0
491675,48,1.0,15.0
491733,12,0.0,25.0
491677,22,1.0,0.0
491516,12,0.0,20.0
491734,12,0.0,0.0
491678,62,0.0,18.0
491517,66,0.0,19.0
491679,12,0.0,0.0
491518,59,1.0,24.0
491681,47,0.0,36.0
491519,12,0.0,21.0
491791,12,1.0,34.0
491520,21,0.0,20.0
491792,69,0.0,0.0
491794,60,0.0,0.0
491565,76,1.0,0.0
491580,71,1.0,0.0
491737,62,0.0,11.0
491787,66,1.0,29.0
491789,78,0.0,0.0
491845,43,0.0,0.0
491974,12,0.0,20.0
491982,12,1.0,20.0
491730,64,0.0,24.0
492123,17,0.0,22.0
491967,60,0.0,26.0
491968,84,0.0,36.0
492045,84,1.0,14.0
492333,55,0.0,22.0
492435,12,1.0,0.0
492505,60,1.0,0.0
492621,88,1.0,18.0
492718,69,1.0,22.0
492774,67,1.0,21.0
493007,12,1.0,23.0
492972,57,0.0,20.0
493083,47,0.0,17.0
493061,71,1.0,0.0
493002,38,1.0,22.0
493030,52,0.0,16.0
493003,59,0.0,23.0
493004,19,0.0,18.0
493312,57,0.0,0.0
493444,38,1.0,0.0
493846,26,0.0,0.0
493835,12,0.0,26.0
493836,12,1.0,32.0
493837,59,1.0,0.0
493839,33,0.0,26.0
493840,22,0.0,26.0
493841,55,1.0,28.0
493842,52,0.0,28.0
493843,12,1.0,39.0
493844,14,1.0,38.0
493845,12,0.0,0.0
493999,59,1.0,28.0
493880,16,1.0,0.0
493990,76,1.0,0.0
493881,36,0.0,28.0
493875,67,0.0,35.0
493882,45,1.0,30.0
493886,12,0.0,34.0
494007,33,0.0,0.0
494034,34,0.0,30.0
494035,53,1.0,55.0
494225,55,0.0,28.0
494202,33,0.0,24.0
494185,62,1.0,28.0
494476,64,1.0,21.0
494391,62,0.0,0.0
494392,59,1.0,25.0
494393,12,1.0,27.0
494472,26,1.0,22.0
494547,60,0.0,21.0
494475,71,1.0,16.0
494623,24,0.0,0.0
494992,12,0.0,0.0
494963,16,0.0,0.0
494964,57,0.0,0.0
495272,62,0.0,24.0
495514,71,1.0,18.0
495673,57,0.0,31.0
495768,12,0.0,0.0
495770,62,0.0,24.0
495949,62,0.0,0.0
496042,72,0.0,21.0
496105,55,0.0,23.0
496385,83,1.0,15.0
496489,67,0.0,0.0
496479,24,1.0,24.0
496470,76,0.0,0.0
496652,59,0.0,0.0
496773,66,0.0,23.0
496792,67,0.0,34.0
496924,67,0.0,25.0
497453,53,1.0,23.0
497789,12,0.0,0.0
497994,64,0.0,21.0
498318,14,1.0,21.0
498370,62,1.0,0.0
498589,12,0.0,18.0
498590,74,1.0,19.0
498560,55,1.0,18.0
498561,83,0.0,18.0
498566,31,0.0,34.0
498614,60,1.0,25.0
498615,45,1.0,0.0
498681,67,0.0,18.0
498726,14,0.0,0.0
498629,76,1.0,0.0
498585,69,0.0,21.0
498931,14,1.0,0.0
498825,12,1.0,20.0
498965,29,0.0,0.0
498971,52,1.0,32.0
498936,74,1.0,20.0
499081,12,1.0,23.0
499102,12,1.0,22.0
499072,64,1.0,23.0
499104,59,1.0,23.0
499046,67,1.0,20.0
499076,66,1.0,20.0
499105,72,0.0,23.0
499079,48,1.0,28.0
499095,64,1.0,20.0
499169,12,0.0,23.0
499254,60,1.0,23.0
499255,12,1.0,21.0
499256,66,1.0,23.0
499358,12,1.0,0.0
499774,16,0.0,23.0
499763,69,0.0,0.0
499798,16,0.0,17.0
499815,60,0.0,41.0
499951,38,1.0,16.0
499777,28,0.0,36.0
500658,12,1.0,27.0
500785,95,0.0,14.0
500928,36,0.0,18.0
500878,45,0.0,19.0
501153,12,0.0,17.0
501393,50,1.0,13.0
501309,67,1.0,22.0
501613,78,1.0,20.0
501783,14,0.0,0.0
501788,60,1.0,16.0
501819,17,1.0,24.0
501883,12,0.0,23.0
502007,66,0.0,9.0
502008,64,0.0,29.0
502009,79,1.0,22.0
502010,59,0.0,0.0
502012,59,0.0,11.0
501793,62,1.0,22.0
502013,66,0.0,0.0
502021,12,0.0,19.0
502014,69,0.0,19.0
502052,12,0.0,31.0
501999,62,0.0,0.0
502082,12,0.0,11.0
502083,12,1.0,31.0
502041,12,0.0,21.0
502000,16,0.0,0.0
502069,60,0.0,13.0
502001,74,0.0,0.0
502042,12,1.0,0.0
502002,71,0.0,11.0
502043,12,1.0,0.0
502003,59,0.0,9.0
502071,71,0.0,10.0
502044,69,0.0,20.0
502004,57,1.0,21.0
502128,62,1.0,20.0
502072,59,1.0,23.0
502045,64,0.0,22.0
502005,86,0.0,11.0
502046,41,0.0,0.0
502141,14,0.0,27.0
502075,67,0.0,28.0
502076,64,0.0,0.0
502156,59,0.0,19.0
502144,71,0.0,28.0
502157,16,0.0,20.0
502145,59,1.0,0.0
502146,78,1.0,18.0
502078,67,1.0,24.0
502079,64,1.0,21.0
502080,64,1.0,0.0
502015,36,1.0,20.0
502016,60,1.0,20.0
502017,66,0.0,20.0
502190,12,0.0,16.0
502247,60,1.0,0.0
502261,59,0.0,0.0
502137,55,0.0,0.0
502206,69,1.0,22.0
502178,69,1.0,20.0
502248,48,1.0,42.0
502138,12,1.0,21.0
502262,59,1.0,32.0
502019,60,0.0,22.0
502179,22,1.0,20.0
502139,50,1.0,26.0
502020,12,1.0,21.0
502180,57,0.0,19.0
502263,74,0.0,0.0
502250,12,0.0,23.0
502140,12,1.0,0.0
502209,12,0.0,0.0
502251,57,1.0,0.0
502210,48,1.0,14.0
502154,64,1.0,20.0
502182,59,1.0,20.0
502211,62,0.0,21.0
502155,12,0.0,0.0
502183,41,0.0,0.0
502196,55,1.0,23.0
502212,47,0.0,35.0
502184,12,0.0,23.0
502256,12,1.0,21.0
502199,67,0.0,0.0
502257,31,1.0,0.0
502258,12,0.0,0.0
502200,59,1.0,26.0
502259,19,1.0,25.0
502260,12,0.0,0.0
502410,59,1.0,19.0
502355,52,1.0,13.0
502614,64,0.0,24.0
502499,55,1.0,0.0
503102,71,1.0,24.0
503078,16,1.0,0.0
503079,12,0.0,44.0
503480,48,1.0,21.0
503702,43,1.0,29.0
503778,16,0.0,0.0
503963,50,1.0,26.0
503936,16,0.0,22.0
503879,67,1.0,18.0
505024,45,1.0,26.0
505053,71,0.0,50.0
505017,60,0.0,22.0
505018,12,1.0,0.0
505197,53,1.0,0.0
505019,45,0.0,22.0
505118,29,1.0,33.0
505120,67,0.0,0.0
505253,67,0.0,22.0
505254,67,1.0,20.0
505605,12,0.0,20.0
505791,14,1.0,26.0
506292,34,1.0,32.0
506261,57,1.0,21.0
506263,69,0.0,12.0
506621,33,0.0,15.0
507046,55,1.0,26.0
507047,45,0.0,28.0
507258,67,0.0,0.0
506954,12,1.0,0.0
507254,12,0.0,29.0
507326,67,0.0,33.0
508170,33,0.0,0.0
508286,67,1.0,0.0
508643,60,1.0,27.0
508644,57,0.0,0.0
508645,12,0.0,17.0
508646,36,1.0,19.0
508647,64,1.0,21.0
508741,24,0.0,0.0
508648,64,1.0,20.0
508742,17,1.0,17.0
508744,67,1.0,18.0
508757,12,0.0,17.0
508745,45,0.0,19.0
508697,12,0.0,18.0
508746,45,0.0,0.0
508759,71,1.0,0.0
508739,59,1.0,0.0
508762,17,1.0,17.0
508763,33,0.0,17.0
508764,71,0.0,17.0
508753,69,1.0,21.0
508755,38,1.0,17.0
508693,72,1.0,0.0
508694,38,0.0,0.0
508695,66,1.0,0.0
509028,38,0.0,0.0
508993,55,1.0,24.0
509255,62,1.0,0.0
509352,59,1.0,0.0
509441,12,0.0,18.0
509822,12,0.0,0.0
509823,76,0.0,18.0
509882,50,1.0,22.0
509869,52,1.0,17.0
509941,38,1.0,17.0
509870,60,0.0,18.0
509871,69,0.0,18.0
509819,72,0.0,17.0
509945,26,1.0,17.0
509948,28,0.0,0.0
509897,52,1.0,0.0
509861,67,1.0,20.0
510071,12,0.0,20.0
510072,31,1.0,0.0
510107,71,1.0,24.0
510073,12,0.0,18.0
510108,14,0.0,12.0
510109,57,1.0,22.0
510110,16,0.0,19.0
509940,19,1.0,16.0
510263,69,0.0,38.0
510265,78,0.0,36.0
510341,33,1.0,18.0
510469,66,1.0,0.0
510471,69,1.0,18.0
510473,36,0.0,19.0
510475,14,1.0,24.0
510587,31,0.0,0.0
510588,64,1.0,33.0
510589,59,0.0,0.0
510625,60,1.0,18.0
510626,12,1.0,28.0
511010,64,1.0,0.0
511044,59,1.0,0.0
511045,16,0.0,18.0
511046,69,1.0,21.0
511096,67,0.0,0.0
511049,24,1.0,18.0
511141,12,0.0,0.0
511135,12,1.0,23.0
511246,62,0.0,0.0
511138,12,0.0,0.0
511140,62,1.0,18.0
511225,19,1.0,21.0
511226,14,0.0,18.0
511404,53,1.0,23.0
511303,66,0.0,0.0
511305,60,1.0,18.0
511810,29,1.0,21.0
512066,67,1.0,24.0
512289,79,0.0,13.0
512573,33,0.0,27.0
513018,26,1.0,63.0
513237,50,0.0,24.0
513239,66,0.0,18.0
513335,31,0.0,0.0
513410,76,0.0,17.0
513624,26,1.0,20.0
513801,17,1.0,24.0
514097,12,0.0,0.0
514231,71,1.0,21.0
514271,12,1.0,16.0
514317,12,0.0,21.0
514516,59,1.0,0.0
514525,67,1.0,0.0
515422,12,0.0,22.0
515423,16,0.0,0.0
515427,12,0.0,22.0
515445,26,0.0,0.0
516102,12,0.0,23.0
516206,60,1.0,0.0
516086,53,1.0,23.0
516210,12,1.0,0.0
516406,12,0.0,22.0
516481,12,0.0,22.0
516482,48,1.0,28.0
516486,62,1.0,29.0
516487,64,1.0,0.0
516435,12,1.0,22.0
516632,60,1.0,0.0
516796,69,1.0,27.0
516842,60,1.0,28.0
516678,76,0.0,0.0
516814,45,1.0,27.0
516792,43,1.0,0.0
516794,71,1.0,25.0
516795,67,1.0,28.0
516929,29,1.0,27.0
517071,12,1.0,27.0
517133,59,0.0,23.0
517153,24,1.0,26.0
517381,12,0.0,29.0
517372,69,1.0,15.0
517486,66,1.0,0.0
517543,26,0.0,0.0
517498,43,0.0,25.0
517700,50,0.0,20.0
517773,55,1.0,28.0
517870,66,0.0,14.0
518590,14,1.0,31.0
519346,48,0.0,0.0
519348,33,0.0,15.0
519345,45,0.0,15.0
519482,67,1.0,25.0
519479,66,0.0,0.0
519480,81,0.0,16.0
519811,41,0.0,0.0
519873,72,0.0,11.0
519886,57,0.0,22.0
519820,59,0.0,10.0
520378,53,1.0,28.0
520323,52,1.0,44.0
520360,71,1.0,28.0
520924,71,1.0,12.0
521284,69,0.0,15.0
521594,71,1.0,32.0
521533,76,1.0,20.0
521828,74,0.0,18.0
522452,31,1.0,24.0
522964,19,0.0,22.0
523084,62,1.0,23.0
523108,60,1.0,19.0
523169,40,0.0,17.0
523235,60,0.0,0.0
523437,71,1.0,25.0
523438,43,1.0,25.0
524087,12,0.0,21.0
524117,57,0.0,0.0
524096,62,1.0,30.0
524212,76,1.0,0.0
524404,62,1.0,23.0
524542,64,0.0,0.0
524774,62,1.0,0.0
525642,12,1.0,29.0
525799,67,1.0,0.0
525800,72,1.0,0.0
525802,71,1.0,24.0
526194,48,1.0,35.0
526199,31,1.0,0.0
526432,69,1.0,31.0
526572,12,1.0,26.0
527088,47,1.0,28.0
527170,12,0.0,20.0
527173,12,1.0,0.0
527378,21,1.0,20.0
527382,62,0.0,0.0
527338,34,1.0,23.0
527488,59,0.0,21.0
527686,12,0.0,21.0
527588,64,1.0,23.0
527674,59,0.0,21.0
527712,64,0.0,21.0
528095,64,1.0,0.0
528246,48,0.0,49.0
528589,71,0.0,22.0
528647,52,0.0,28.0
528708,64,0.0,18.0
529481,36,0.0,21.0
529698,71,0.0,18.0
529670,72,0.0,18.0
529819,67,0.0,21.0
529836,12,1.0,0.0
530144,76,0.0,13.0
530190,41,1.0,19.0
530590,12,1.0,0.0
530853,16,0.0,23.0
531072,55,1.0,30.0
531249,59,0.0,0.0
531333,40,0.0,15.0
531368,33,1.0,23.0
532072,64,0.0,24.0
532293,60,0.0,22.0
532256,71,0.0,29.0
532558,43,1.0,27.0
532715,53,1.0,21.0
532953,55,0.0,44.0
533110,31,0.0,0.0
533211,64,0.0,0.0
533552,12,0.0,26.0
533642,12,1.0,0.0
533644,59,0.0,26.0
533616,14,0.0,23.0
533645,12,0.0,0.0
533618,36,1.0,28.0
533647,12,0.0,0.0
533648,67,1.0,27.0
533650,47,0.0,0.0
533651,67,1.0,27.0
533619,28,1.0,27.0
